Plot ,Subplot,Height Class,Species Code,Live Diameter (cm),Dead Diameter (cm),Dead Code,Height (m)
36,2,2,3,9.2,,,
36,2,2,3,10,,,
36,2,2,3,11.6,,,
36,2,2,3,10.2,,,
36,2,2,1,8.9,,,
36,2,2,3,10.2,,,
36,2,2,1,5.1,,,
36,2,2,3,13.2,,,
36,2,2,3,6.8,,,
36,2,2,3,6.9,,,
36,2,2,3,11.2,,,
36,2,2,3,9.8,,,
36,2,2,3,7.4,,,
36,2,2,3,5.7,,,
36,2,2,6,7.8,,,
36,2,2,6,5.7,,,
36,2,2,6,6.4,,,
36,2,2,3,11.8,,,
36,2,2,6,7.9,,,
36,2,2,6,8.4,,,
36,2,2,6,7.9,,,
36,2,2,1,5.5,,,
36,2,2,1,8.4,,,
36,2,2,1,5.6,,,
36,2,2,1,5.6,,,
36,2,2,1,7.1,,,
36,2,2,3,8.5,,,
36,2,2,1,8.7,,,
36,2,2,1,,6.2,1,
36,2,2,1,5.5,,,
36,2,2,1,5.6,,,
36,2,2,3,5.4,,,
36,2,2,5,9.3,,,
36,2,2,1,8.6,,,
36,2,2,1,6.3,,,
36,3,2,3,6.1,,,
36,3,2,3,8.7,,,
36,3,2,5,9.1,,,
36,3,2,3,8.6,,,
36,3,2,1,7.9,,,
36,3,2,1,5.6,,,
36,3,2,5,13.2,,,
36,3,2,3,6.5,,,
36,3,2,3,8.5,,,
36,3,2,3,8.2,,,
36,3,2,1,5.8,,,
36,3,2,3,5.3,,,
36,3,2,5,19.6,,,
36,3,2,1,5.8,,,
36,3,2,2,17.5,,,
36,3,2,3,14.5,,,
36,3,2,3,7.1,,,
36,3,2,3,8,,,
36,3,2,1,9.3,,,
36,3,2,1,6.9,,,
36,3,2,3,7.3,,,
36,3,2,3,6.1,,,
36,3,2,1,6.3,,,
36,3,2,1,5.9,,,
36,3,2,1,7.1,,,
36,3,2,3,7.5,,,
36,3,2,3,7.6,,,
36,3,2,3,6.3,,,
36,3,2,1,9.2,,,
36,3,2,1,11.1,,,
36,3,2,1,9.2,,,
36,3,2,1,8.1,,,
36,3,2,1,10.1,,,
36,3,2,1,7.5,,,
36,3,2,1,8,,,
36,4,2,3,20.2,,,
36,4,2,3,9.2,,,
36,4,2,3,12.4,,,
36,4,2,3,12.7,,,
36,4,2,3,10.5,,,
36,4,2,3,18,,,
36,4,2,1,10.1,,,
36,4,2,1,6,,,
36,4,2,1,5.7,,,
36,4,2,6,12.1,,,
36,4,2,6,12.2,,,
36,4,2,6,10,,,
36,4,2,6,6.2,,,
36,4,2,6,7.2,,,
36,4,2,1,5.7,,,
36,4,2,1,5.1,,,
36,4,2,6,9.4,,,
36,4,2,6,8.5,,,
36,4,2,6,6.7,,,
36,4,2,6,14.6,,,
36,4,2,6,7.2,,,
36,4,2,6,10.5,,,
36,4,2,6,6.4,,,
36,4,2,1,6.5,,,
36,4,2,1,6.8,,,
36,4,2,5,15.9,,,
36,4,2,6,10.2,,,
36,4,2,1,9.2,,,
36,4,2,5,25.7,,,
36,4,2,1,6.7,,,
36,4,2,1,7,,,
36,4,2,3,,9.3,1,
36,4,2,3,,9.8,1,
36,4,2,3,,8.1,1,
36,4,2,3,,8.2,1,
36,5,2,1,17.1,,,
36,5,2,3,11.6,,,
36,5,2,3,8.9,,,
36,5,2,1,6.9,,,
36,5,2,3,10,,,
36,5,2,1,8,,,
36,5,2,3,10.6,,,
36,5,2,3,10.5,,,
36,5,2,6,5.2,,,
36,5,2,3,10.8,,,
36,5,2,3,7.9,,,
36,5,2,1,6.4,,,
36,5,2,6,6.5,,,
36,5,2,6,15.4,,,
36,5,2,1,9.2,,,
36,5,2,1,11.3,,,
36,5,2,6,10.1,,,
36,5,2,1,13.5,,,
36,5,2,1,6.8,,,
36,5,2,6,17,,,
36,5,2,1,7.3,,,
36,5,2,1,7.8,,,
36,5,2,1,9.2,,,
36,5,2,1,8.8,,,
36,5,2,6,10.4,,,
36,5,2,1,6.5,,,
36,5,2,1,9,,,
36,5,2,1,7.6,,,
36,5,2,1,5.5,,,
36,5,2,1,11.2,,,
36,5,2,3,13.3,,,
36,5,2,1,8.2,,,
36,5,2,1,5.3,,,
36,5,2,1,5.2,,,
36,5,2,6,13.9,,,
36,5,2,6,6,,,
36,5,2,3,9.7,,,
36,5,2,1,5.5,,,
36,5,2,1,5.4,,,
36,5,2,3,8.7,,,
36,5,2,3,12,,,
36,5,2,3,9.3,,,
36,5,2,3,8.6,,,
36,5,2,1,7.4,,,
36,6,2,3,12.9,,,
36,6,2,3,8.9,,,
36,6,2,3,13,,,
36,6,2,3,16.2,,,
36,6,2,3,11.2,,,
36,6,2,3,13.5,,,
36,6,2,6,9.3,,,
36,6,2,3,3.3,,,
36,6,2,6,8.7,,,
36,6,2,6,8.3,,,
36,6,2,6,5.6,,,
36,6,2,6,6.7,,,
36,6,2,1,7.4,,,
36,6,2,1,6.7,,,
36,6,2,1,7,,,
36,6,2,6,7.2,,,
36,6,2,6,6.5,,,
36,6,2,6,5.1,,,
36,6,2,3,7.3,,,
36,6,2,6,6.4,,,
36,6,2,3,12,,,
36,6,2,3,10.2,,,
36,6,2,3,7.7,,,
36,6,2,6,7,,,
36,6,2,6,7.2,,,
36,6,2,3,5.8,,,
36,6,2,6,6.7,,,
36,6,2,6,6,,,
36,6,2,6,7.9,,,
36,6,2,6,10.1,,,
36,6,2,6,7.8,,,
36,6,2,1,5.6,,,
36,6,2,1,5.8,,,
36,6,2,1,13.5,,,
36,6,2,3,6.7,,,
36,6,2,6,7.7,,,
36,6,2,6,7.3,,,
36,6,2,6,10.1,,,
36,6,2,6,8,,,
36,6,2,6,6.5,,,
37,1,2,6,6.2,,,
37,1,2,5,10.2,,,
37,1,2,6,6.2,,,
37,1,2,6,11.9,,,
37,1,2,5,7.6,,,
37,1,2,6,10.7,,,
37,1,2,6,15,,,
37,1,2,6,5.2,,,
37,1,2,5,,8.6,3,
37,1,2,6,8.7,,,
37,1,2,6,12.3,,,
37,1,2,6,8.5,,,
37,1,2,6,9.3,,,
37,1,2,6,13.5,,,
37,1,2,6,8.5,,,
37,1,2,1,5,,,
37,1,2,6,,5.8,3,
37,1,2,6,10.1,,,
37,1,2,6,8,,,
37,1,2,6,14.6,,,
37,1,2,6,13,,,
37,1,2,6,9.8,,,
37,1,2,5,15.2,,,
37,1,2,6,15.8,,,
37,1,2,7,6.8,,,
37,1,2,88,,6.9,3,
37,1,2,88,,7.4,3,
37,1,2,6,9.7,,,
37,1,2,6,10.3,,,
37,1,2,6,10.8,,,
37,1,2,5,,5.6,2,
37,1,2,6,16.4,,,
37,1,2,6,11.4,,,
37,1,2,6,9.8,,,
37,1,2,6,6.4,,,
37,1,2,5,,8.6,2,
37,1,2,6,16,,,
37,1,2,6,12.6,,,
37,1,2,6,8.7,,,
37,1,2,5,9.8,,,
37,1,2,6,8.7,,,
37,1,2,1,5.5,,,
37,1,2,5,11.1,,,
37,1,2,6,9,,,
37,1,2,5,11.8,,,
37,1,2,5,,5.3,2,
37,1,2,5,,7.2,2,
37,1,2,5,,3.7,2,
37,1,2,5,,9.3,2,
37,1,2,6,11.3,,,
37,1,2,6,9.9,,,
37,1,2,6,12.2,,,
37,2,2,1,6.8,,,
37,2,2,6,17.6,,,
37,2,2,6,8.3,,,
37,2,2,5,11.2,,,
37,2,2,6,16.1,,,
37,2,2,6,13.4,,,
37,2,2,6,11.2,,,
37,2,2,6,12.5,,,
37,2,2,6,12,,,
37,2,2,5,9.7,,,
37,2,2,5,12.7,,,
37,2,2,6,10.2,,,
37,2,2,6,8.7,,,
37,2,2,6,10.6,,,
37,2,2,6,9.2,,,
37,2,2,6,8.7,,,
37,2,2,6,13.8,,,
37,2,2,6,15.6,,,
37,2,2,6,12.4,,,
37,2,2,6,6.9,,,
37,2,2,6,5.8,,,
37,2,2,6,10.5,,,
37,2,2,6,5.8,,,
37,2,2,6,7,,,
37,2,2,6,7.5,,,
37,2,2,6,16.1,,,
37,2,2,6,14.3,,,
37,2,2,6,6.9,,,
37,2,2,6,15.8,,,
37,2,2,6,15.1,,,
37,2,2,6,9.3,,,
37,2,2,6,13.9,,,
37,2,2,6,17.8,,,
37,2,2,6,12.1,,,
37,2,2,6,13.9,,,
37,2,2,6,13.9,,,
37,2,2,1,,6.8,3,
37,2,2,6,6.6,,,
37,2,2,6,11.6,,,
37,2,2,1,,6.3,2,
37,2,2,6,16.2,,,
37,2,2,6,8.3,,,
37,2,2,6,12.7,,,
37,2,2,6,18.9,,,
37,2,2,6,13.7,,,
37,3,2,6,7.4,,,
37,3,2,6,8.9,,,
37,3,2,6,8.1,,,
37,3,2,6,9.6,,,
37,3,2,1,,6.5,2,
37,3,2,6,8.9,,,
37,3,2,6,10.5,,,
37,3,2,6,19.9,,,
37,3,2,6,24.2,,,
37,3,2,6,10.2,,,
37,3,2,6,11,,,
37,3,2,2,,6.2,2,
37,3,2,6,21.2,,,
37,3,2,6,18.7,,,
37,3,2,2,,6.5,1,
37,3,2,5,19.2,,,
37,3,2,1,10.2,,,
37,3,2,2,6.2,,,
37,3,2,6,,6.2,2,
37,3,2,6,10.8,,,
37,3,2,6,20.8,,,
37,3,2,6,10.7,,,
37,3,2,6,13.2,,,
37,3,2,6,6.9,,,
37,3,2,6,,6.1,3,
37,3,2,6,19.4,,,
37,3,2,6,,8.9,2,
37,3,2,6,20.2,,,
37,3,2,6,,7.1,2,
37,3,2,6,16.4,,,
37,3,2,6,,10.8,1,
37,3,2,6,7.1,,,
37,3,2,5,7.8,,,
37,3,2,6,13.9,,,
37,3,2,6,5.3,,,
37,3,2,5,11.6,,,
37,3,2,5,7.8,,,
37,3,2,5,8.5,,,
37,3,2,6,5.2,,,
37,3,2,5,10.8,,,
37,3,2,5,,5.8,2,
37,4,2,6,6,,,
37,4,2,6,5.2,,,
37,4,2,6,8.9,,,
37,4,2,4,18.1,,,
37,4,2,4,12.7,,,
37,4,2,1,6.7,,,
37,4,2,6,11.9,,,
37,4,2,6,8.3,,,
37,4,2,6,10.6,,,
37,4,2,1,6.9,,,
37,4,2,6,10.5,,,
37,4,2,6,7.5,,,
37,4,2,5,25.9,,,
37,4,2,1,9.6,,,
37,4,2,4,28.2,,,
37,4,2,5,14.1,,,
37,4,2,4,8,,,
37,4,2,4,9.2,,,
37,4,2,1,7.2,,,
37,4,2,4,13,,,
37,4,2,4,35.7,,,
37,4,2,1,7.4,,,
37,4,2,1,8.3,,,
37,4,2,4,11,,,
37,4,2,4,5.3,,,
37,4,2,4,5.2,,,
37,4,2,6,5.5,,,
37,4,2,6,7.8,,,
37,4,2,6,8.7,,,
37,4,2,6,16.5,,,
37,4,2,6,5.9,,,
37,5,2,3,10,,,
37,5,2,3,11.1,,,
37,5,2,5,17,,,
37,5,2,1,8.2,,,
37,5,2,5,15,,,
37,5,2,1,5,,,
37,5,2,3,10.5,,,
37,5,2,6,,7.4,3,
37,5,2,6,21.1,,,
37,5,2,6,18.9,,,
37,5,2,6,12.1,,,
37,5,2,6,17.8,,,
37,5,2,5,16.5,,,
37,5,2,5,14.4,,,
37,5,2,5,,7.4,2,
37,5,2,6,5.9,,,
37,5,2,6,12.7,,,
37,5,2,5,,8.5,2,
37,5,2,5,10.3,,,
37,5,2,6,13.3,,,
37,5,2,5,6.8,,,
37,5,2,5,8.3,,,
37,5,2,5,13.4,,,
37,5,2,6,5.6,,,
37,5,2,6,9.9,,,
37,5,2,6,14.2,,,
37,5,2,5,14,,,
37,5,2,5,9.6,,,
37,5,2,6,18.7,,,
37,5,2,6,9.4,,,
37,5,2,6,9.7,,,
37,5,2,5,,6.9,2,
37,5,2,5,12.2,,,
37,5,2,5,5.2,,,
37,5,2,6,7.3,,,
37,5,2,6,6.2,,,
37,5,2,6,13.5,,,
37,6,2,6,6.7,,,
37,6,2,6,17.4,,,
37,6,2,4,17,,,
37,6,2,1,5.5,,,
37,6,2,6,6.7,,,
37,6,2,6,9,,,
37,6,2,1,,15.3,2,
37,6,2,5,,12.4,2,
37,6,2,5,,5.5,2,
37,6,2,6,11.5,,,
37,6,2,6,7.3,,,
37,6,2,5,,7.3,2,
37,6,2,6,7,,,
37,6,2,6,12.4,,,
37,6,2,6,9,,,
37,6,2,5,8,,,
37,6,2,5,9.8,,,
37,6,2,6,7.5,,,
37,6,2,6,7.2,,,
37,6,2,5,,13,2,
37,6,2,6,13.5,,,
37,6,2,6,5.5,,,
37,6,2,5,10.4,,,
37,6,2,6,5.5,,,
37,6,2,6,10.2,,,
37,6,2,6,8.1,,,
37,6,2,5,10.3,,,
37,6,2,6,10,,,
37,6,2,6,11.2,,,
37,6,2,5,17,,,
37,6,2,5,7.4,,,
37,6,2,5,,7.5,2,
806,1,3,3,6.5,,,7.9
806,1,3,3,8.2,,,7.9
806,1,3,3,10.3,,,7.9
806,1,3,3,10.8,,,7.9
806,1,3,3,9.3,,,7.9
806,1,3,3,7.5,,,7.9
806,1,3,2,16,,,11.3
806,1,3,2,18.6,,,11.8
806,1,3,3,5,,,8.7
806,1,3,2,17.5,,,11.7
806,1,3,3,6.3,,,9.2
806,1,3,2,6,,,6.3
806,1,3,2,8.2,,,8.7
806,1,3,2,8.5,,,10.5
806,1,3,3,7.6,,,7.4
806,1,3,3,12.8,,,7.4
806,1,3,3,11.8,,,7.4
806,1,3,3,7.1,,,4.7
806,1,3,3,5.1,,,6.7
806,1,3,3,4,,,8.6
806,1,3,3,7.1,,,3.8
806,1,3,3,7.5,,,7.2
806,1,3,3,10.8,,,7.2
806,1,3,3,5.8,,,7.2
806,1,3,3,8.2,,,7.2
806,1,3,3,9,,,7.2
806,1,3,3,7.2,,,7.2
806,1,3,3,6.8,,,7.2
806,1,3,3,5.7,,,7.2
806,1,3,3,12.3,,,7.1
806,1,3,3,6.7,,,7.2
806,1,3,3,11.4,,,9.4
806,1,3,2,21.3,,,6.4
806,1,3,2,7.9,,,6.5
806,1,3,2,8.1,,,
806,2,3,3,10.4,,,9.3
806,2,3,3,8.6,,,8.7
806,2,3,3,5.1,,,6.6
806,2,3,3,5.7,,,6.9
806,2,3,3,8.9,,,7.6
806,2,3,3,10.4,,,9.3
806,2,3,3,7.1,,,6
806,2,3,3,6.3,,,6
806,2,3,3,5.4,,,7.3
806,2,3,3,7.6,,,7.1
806,2,3,3,6.8,,,6.8
806,2,3,3,9.6,,,8
806,2,3,3,8.2,,,8.6
806,2,3,3,17.5,,,8.8
806,2,3,3,12,,,8.7
806,2,3,3,15.9,,,9
806,2,3,3,7,,,6.5
806,2,3,3,20.8,,,8.7
806,2,3,3,12,,,7.9
806,2,3,3,9.9,,,10.4
806,2,3,3,18.9,,,10.5
806,2,3,3,6.9,,,10.6
806,2,3,3,,12.5,3,3.5
806,2,3,3,26.3,,,10.7
806,3,3,3,11.7,,,7.4
806,3,3,3,14.7,,,9.9
806,3,3,3,17.7,,,11.7
806,3,3,3,14.6,,,11.7
806,3,3,3,11.1,,,11.7
806,3,3,3,18.6,,,11.7
806,3,3,3,16,,,11.9
806,3,3,3,15.3,,,10.2
806,3,3,2,16.8,,,12.6
806,3,3,2,9.2,,,9.6
806,3,3,3,13.2,,,12.1
806,3,3,3,12.3,,,10.2
806,3,3,3,6.3,,,8
806,3,3,2,5.9,,,5.2
806,3,3,3,6.5,,,6.2
806,3,3,3,9.3,,,
806,3,3,3,13.4,,,14.8
806,3,3,3,13.5,,,11.2
806,3,3,2,13.5,,,12.5
806,3,3,2,7.6,,,8.6
806,3,3,2,12.5,,,13
806,3,3,3,10.3,,,9.1
806,3,3,3,6.3,,,6.6
806,3,3,2,15.2,,,12.5
806,3,3,3,15.8,,,16.7
806,3,3,3,7.1,,,7
806,3,3,2,8.9,,,13.3
806,3,3,2,25.4,,,12.8
806,3,3,3,9.3,,,7.4
806,3,3,3,7.8,,,7.7
806,3,3,2,11.9,,,11.8
806,3,3,2,11.3,,,8.1
806,3,3,3,6,,,4.4
806,4,3,3,9.6,,,8.4
806,4,3,3,14.2,,,16.5
806,4,3,3,19.2,,,12.1
806,4,3,3,,6.7,3,2.7
806,4,3,3,9.9,,,9.9
806,4,3,3,8.3,,,9
806,4,3,2,7.8,,,9.6
806,4,3,3,13.3,,,11.6
806,4,3,3,14.6,,,
806,4,3,3,,6.6,3,7.7
806,4,3,3,9,,,6.9
806,4,3,2,5.8,,,5.7
806,4,3,2,19.8,,,11.8
806,4,3,3,13.3,,,11.5
806,4,3,3,10.5,,,13.2
806,4,3,3,25.6,,,14
806,4,3,3,18,,,9.5
806,4,3,3,6.6,,,7
806,4,3,3,,11.9,2,10.2
806,4,3,3,13.5,,,13.2
806,4,3,2,27.1,,,11.4
806,4,3,2,7.1,,,7.7
806,4,3,3,10.4,,,8.3
806,4,3,3,,8.2,3,8.9
806,4,3,3,,7.7,3,5.6
806,4,3,3,,5.8,,2.3
806,4,3,3,19.1,,,11
806,4,3,3,8,,,9.8
806,4,3,3,5.8,,,7.6
806,4,3,3,11.5,,,10.7
806,4,3,3,6,,,5.7
806,4,3,3,13.8,,,9.8
806,4,3,3,13.3,,,10.5
806,4,3,3,,5.8,3,5.4
806,4,3,3,11.6,,,6.1
806,4,3,3,15.3,,,10.8
806,4,3,3,16.1,,,11.8
806,4,3,3,9.7,,,5.3
806,4,3,3,,10.5,3,7
806,4,3,3,8.3,,,7.6
806,4,3,3,10.4,,,8.1
806,4,3,3,9.9,,,8.4
806,4,3,3,10.9,,,8.2
806,4,3,3,5,,,7.6
806,4,3,3,9.5,,,7.7
806,4,3,3,12.9,,,7.4
806,5,3,3,17.9,,,12
806,5,3,3,11.9,,,12
806,5,3,3,8.3,,,4.2
806,5,3,3,12.4,,,5.7
806,5,3,3,12.3,,,5.7
806,5,3,3,18.3,,,11.8
806,5,3,2,16.5,,,12.9
806,5,3,2,5.2,,,5.2
806,5,3,2,20,,,
806,5,3,2,13.2,,,11.7
806,5,3,2,9.6,,,
806,5,3,2,11,,,12.1
806,5,3,3,9.9,,,8.1
806,5,3,3,9,,,8.1
806,5,3,3,6,,,3.3
806,5,3,3,7.2,,,6.2
806,5,3,3,9.1,,,
806,5,3,3,6.2,,,
806,5,3,3,16.2,,,9.9
806,5,3,3,14.3,,,9.9
806,5,3,3,19.5,,,10.1
806,5,3,3,16.2,,,10.1
806,5,3,3,17,,,9.4
806,5,3,3,14.8,,,10
806,5,3,3,20.4,,,10
806,5,3,3,21.7,,,11.4
806,5,3,3,5.5,,,4.8
864,1,3,2,16.9,,,11
864,1,3,2,25.3,,,13.2
864,1,3,2,17.5,,,
864,1,3,2,17.4,,,13.2
864,1,3,2,23.3,,,14.2
864,1,3,7,12.8,,,12.3
864,1,3,2,13.4,,,11.5
864,1,3,7,12.4,,,10
864,1,3,2,10,,,
864,1,3,7,17.7,,,11.9
864,1,3,,,17,3,2.9
864,1,3,,,15.6,3,6.5
864,1,3,,,28.4,3,2.1
864,1,3,7,23.8,,,8.3
864,1,3,7,12.9,,,8.2
864,1,3,7,8.2,,,11.6
864,1,3,7,13.5,,,
864,1,3,2,11.3,,,13
864,1,3,7,15.6,,,10.2
864,1,3,2,13.9,,,14.3
864,1,3,7,9.2,,,13.8
864,1,3,7,5.8,,,6.5
864,1,3,2,14.9,,,9.9
864,1,3,2,9,,,11
864,2,3,2,,9,,10.6
864,2,3,2,8.3,,,9.3
864,2,3,2,9.9,,,11
864,2,3,2,8.4,,,7.4
864,2,3,2,16.5,,,10.3
864,2,3,2,12.2,,,10.1
864,2,3,7,6.7,,,5.9
864,2,3,2,14.7,,,11.3
864,2,3,7,5.4,,,7.4
864,2,3,2,13.7,,,11.6
864,2,3,2,12.9,,,12.6
864,2,3,2,11.9,,,10.3
864,2,3,2,10.4,,,12.3
864,2,3,2,17.5,,,
864,2,3,2,18.6,,,10.8
864,2,3,2,9.8,,,10.1
864,2,3,2,11.8,,,10.7
864,2,3,2,9.9,,,
864,2,3,2,9.3,,,7.5
864,2,3,7,6,,,8.4
864,2,3,2,8.2,,,6.7
864,2,3,7,5.8,,,7.7
864,2,3,7,6,,,8.2
864,2,3,7,8.8,,,4.3
864,2,3,7,6.8,,,6.9
864,3,3,2,11.3,,,9.8
864,3,3,2,16.1,,,15.1
864,3,3,2,13.3,,,12
864,3,3,2,,8.4,3,8.8
864,3,3,2,8.4,,,8.7
864,3,3,2,17.2,,,13.6
864,3,3,2,21.5,,,13.7
864,3,3,2,9,,,11.7
864,3,3,2,12.8,,,13
864,3,3,2,14.1,,,
864,3,3,2,15.5,,,15.4
864,3,3,2,17.6,,,12
864,3,3,2,9.1,,,
864,3,3,7,7,,,4.9
864,3,3,2,12.6,,,14.7
864,3,3,2,13.4,,,11.2
864,3,3,2,14.5,,,11.5
864,3,3,2,7.8,,,11.2
864,3,3,2,24.9,,,13.4
864,3,3,2,24.4,,,
864,3,3,6,10.4,,,
864,3,3,6,12.4,,,13.8
864,3,3,6,14,,,16
864,3,3,7,18.3,,,12.9
864,3,3,2,11,,,13.6
864,3,3,2,5.3,,,
864,3,3,7,9.1,,,
864,3,3,2,28.4,,,16.9
864,3,3,2,14.1,,,15.3
864,3,3,7,29.8,,,
864,3,3,7,25.2,,,
864,3,3,7,10.5,,,6.5
864,3,3,7,9.4,,,8.7
864,3,3,2,11.8,,,8.7
864,3,3,7,6.4,,,
864,4,3,2,10,,,
864,4,3,2,33.2,,,16.2
864,4,3,7,9.9,,,8.7
864,4,3,7,14.4,,,11.1
864,4,3,7,7.4,,,
864,4,3,7,7.4,,,
864,4,3,2,15.9,,,16.5
864,4,3,2,30.1,,,13
864,4,3,,,11.2,2,
864,4,3,,,10.4,3,
864,4,3,7,5,,,7.1
864,4,3,7,8.4,,,9.1
864,4,3,2,7.1,,,10.3
864,4,3,7,12.3,,,9.6
864,4,3,7,8.9,,,
864,4,3,2,19.3,,,15.6
864,4,3,2,7.7,,,9.7
864,4,3,7,9.6,,,10.7
864,4,3,2,7.6,,,12.1
864,4,3,7,6.9,,,14.6
864,4,3,7,8.5,,,9.7
864,4,3,2,20.4,,,15.7
864,4,3,7,5.4,,,8.8
864,4,3,7,13,,,13.5
864,4,3,7,7.3,,,6.7
864,4,3,2,17,,,7.2
864,4,3,2,13.7,,,12.1
864,4,3,2,7.6,,,10.6
864,4,3,7,27.9,,,14.3
864,4,3,2,32.5,,,13.4
864,5,3,7,10.7,,,12.4
864,5,3,7,14.9,,,12.8
864,5,3,,10.3,,,13
864,5,3,,,7.5,3,9.2
864,5,3,7,20.2,,,
864,5,3,7,17,,,12.5
864,5,3,2,20,,,14.9
864,5,3,2,,7.5,2,14.4
864,5,3,2,10.8,,,5.3
864,5,3,2,16.4,,,12.2
864,5,3,7,16.4,,,12.4
864,5,3,2,9,,,
864,5,3,2,10.1,,,11.8
864,5,3,7,12.3,,,9.9
864,5,3,7,10.2,,,8.3
864,5,3,7,15.1,,,10.5
864,5,3,7,13.8,,,16.9
864,5,3,7,29.1,,,16.7
864,5,3,2,19.8,,,14.6
864,5,3,88,,12.3,1,10.1
864,5,3,7,27.9,,,16.7
864,5,3,2,21.8,,,12.7
864,5,3,2,7.9,,,12.7
864,5,3,2,,16.4,1,14.8
864,5,3,2,6.3,,,9.6
864,5,3,2,35.1,,,16.8
864,5,3,2,11.9,,,
864,5,3,2,8.2,,,
1001,1,4,2,22,,,20.5
1001,1,4,2,27.4,,,19.2
1001,1,4,7,14,,,17.8
1001,1,4,7,7.4,,,9.5
1001,1,4,7,7.3,,,9.5
1001,1,4,2,26.9,,,14.1
1001,1,4,3,21.8,,,14.6
1001,1,4,7,8,,,9.5
1001,1,4,7,14.7,,,16.2
1001,1,4,7,6.2,,,7.9
1001,1,4,2,14,,,17.3
1001,1,4,7,5,,,8.7
1001,1,4,2,16.4,,,15.2
1001,1,4,2,13.8,,,16.8
1001,1,4,2,12.8,,,17.3
1001,1,4,3,10.5,,,10.1
1001,1,4,3,32.5,,,15.4
1001,1,4,7,8.4,,,10.6
1001,1,4,2,14.2,,,17.9
1001,1,4,7,18.5,,,14.7
1001,1,4,2,8.5,,,13.4
1001,1,4,2,17.6,,,15.4
1001,1,4,7,9.3,,,9.9
1001,1,4,7,,9.7,3,5.5
1001,1,4,7,7.7,,,12
1001,1,4,2,11.9,,,13.2
1001,1,4,7,,8.4,2,10.3
1001,1,4,2,19,,,17.2
1001,1,4,2,7.4,,,10.8
1001,1,4,7,8.3,,,10.7
1001,1,4,2,16.2,,,15.8
1001,1,4,2,19.8,,,16.5
1001,1,4,7,10.3,,,16.9
1001,1,4,7,6.2,,,10.3
1001,1,4,7,5.4,,,8.3
1001,1,4,7,6.3,,,7.6
1001,1,4,7,9.9,,,14.7
1001,1,4,7,9.4,,,11.4
1001,2,4,3,15.7,,,15.1
1001,2,4,3,26.6,,,15.6
1001,2,4,6,20.4,,,14.1
1001,2,4,3,7,,,7.6
1001,2,4,7,6,,,9.8
1001,2,4,2,30.9,,,16.6
1001,2,4,7,6.8,,,11.5
1001,2,4,7,6.8,,,11.1
1001,2,4,7,9.2,,,14.6
1001,2,4,7,5.2,,,5.8
1001,2,4,7,8.9,,,11.9
1001,2,4,7,8.5,,,11.5
1001,2,4,7,13.8,,,13.9
1001,2,4,7,14.5,,,16
1001,2,4,7,5,,,10.6
1001,2,4,2,24.3,,,15.9
1001,2,4,7,9.9,,,13.2
1001,2,4,7,10.8,,,14.1
1001,2,4,7,5.9,,,9.5
1001,2,4,7,5.6,,,6.1
1001,2,4,7,5.7,,,4.6
1001,2,4,7,9,,,11.3
1001,2,4,2,20.4,,,18.4
1001,2,4,2,13,,,15.2
1001,2,4,2,16.2,,,17.2
1001,2,4,2,28.2,,,15
1001,2,4,6,10.8,,,11.5
1001,2,4,6,12.7,,,11.6
1001,2,4,6,13.3,,,11
1001,3,4,2,12.6,,,19.5
1001,3,4,2,13.4,,,17.5
1001,3,4,2,23.1,,,18.9
1001,3,4,2,8.9,,,14.5
1001,3,4,7,9.8,,,15.2
1001,3,4,7,11,,,16.6
1001,3,4,2,13.1,,,18.4
1001,3,4,7,5.9,,,9.8
1001,3,4,2,12.1,,,21.1
1001,3,4,6,32.8,,,17.1
1001,3,4,2,10.2,,,14.9
1001,3,4,7,9.8,,,15
1001,3,4,3,31.3,,,22.6
1001,3,4,2,21.9,,,21.4
1001,3,4,6,29.6,,,14.3
1001,3,4,2,18.9,,,21.1
1001,3,4,2,23.9,,,23.3
1001,3,4,2,25.3,,,18.6
1001,3,4,7,10.5,,,15
1001,3,4,2,30,,,21.9
1001,3,4,7,8.2,,,14
1001,3,4,2,,16.5,1,13.7
1001,3,4,7,8,,,8.3
1001,3,4,7,6.7,,,6.6
1001,4,4,7,10.8,,,11.6
1001,4,4,7,7.2,,,8.4
1001,4,4,7,14.9,,,14.4
1001,4,4,7,13.7,,,16.1
1001,4,4,7,13,,,13.5
1001,4,4,7,14.5,,,13.5
1001,4,4,7,8.4,,,9.1
1001,4,4,7,8.5,,,13.6
1001,4,4,7,11.5,,,12.8
1001,4,4,7,9.8,,,11.9
1001,4,4,7,14,,,13.8
1001,4,4,7,15.9,,,14.9
1001,4,4,7,7.2,,,8.9
1001,4,4,7,17,,,13.5
1001,4,4,7,12,,,14.5
1001,4,4,7,22.8,,,12.4
1001,4,4,7,33.3,,,18.2
1001,4,4,7,9.9,,,9
1001,4,4,7,39,,,17.6
1001,4,4,7,11.6,,,12.6
1001,4,4,7,12.2,,,14
1001,5,4,7,10,,,9.3
1001,5,4,7,14.1,,,11.6
1001,5,4,7,5.7,,,10
1001,5,4,7,9.2,,,10.7
1001,5,4,7,10.4,,,11.4
1001,5,4,7,8,,,9.7
1001,5,4,7,11.5,,,11.5
1001,5,4,7,8,,,8.6
1001,5,4,7,10.4,,,9
1001,5,4,7,7.9,,,8.6
1001,5,4,7,15.6,,,12.3
