study_id,site_id,core_id,depth_min,depth_max,sample_id,dry_bulk_density,c14_age,c14_material,c14_notes,delta_c13,depth_interval_notes,fraction_total_carbon,total_cn_ratio,fraction_inorganic_carbon,inorganic_cn_ratio,fraction_organic_carbon,sample_volume,sample_mass,carbon_density,pu_activity,pu__unit
Sonshine_2012,Head_of_Bay,Head_of_Bay_2,15,16,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0182,NA,NA,0.0182,NA,NA
Sonshine_2012,Head_of_Bay,Head_of_Bay_2,20,21,NA,1.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008100000000000001,NA,NA,0.010206000000000002,NA,NA
Sonshine_2012,Head_of_Bay,Head_of_Bay_2,25,26,NA,1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0048,NA,NA,0.00648,NA,NA
Sonshine_2012,Head_of_Bay,Head_of_Bay_2,30,31,NA,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0104,NA,NA,0.011336,NA,NA
Sonshine_2012,Head_of_Bay,Head_of_Bay_2,35,36,NA,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0173,NA,NA,0.019721999999999996,NA,NA
Sonshine_2012,Head_of_Bay,Head_of_Bay_2,40,41,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0183,NA,NA,0.0183,NA,NA
Sonshine_2012,Head_of_Bay,Head_of_Bay_2,45,46,NA,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0013,NA,NA,0.001781,NA,NA
Sonshine_2012,Head_of_Bay,Head_of_Bay_2,50,51,NA,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0012,NA,NA,0.001644,NA,NA
Sonshine_2012,Head_of_Bay,Head_of_Bay_6,0,1,NA,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0173,NA,NA,0.014358999999999999,NA,NA
Sonshine_2012,Head_of_Bay,Head_of_Bay_6,5,6,NA,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.019299999999999998,NA,NA,0.014281999999999998,NA,NA
Sonshine_2012,Head_of_Bay,Head_of_Bay_6,10,11,NA,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0103,NA,NA,0.010815,NA,NA
Sonshine_2012,Head_of_Bay,Head_of_Bay_6,15,16,NA,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0070999999999999995,NA,NA,0.009443,NA,NA
Sonshine_2012,Head_of_Bay,Head_of_Bay_6,20,21,NA,1.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0023,NA,NA,0.003335,NA,NA
Sonshine_2012,Head_of_Bay,Head_of_Bay_6,25,26,NA,1.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0064,NA,NA,0.009024,NA,NA
Sonshine_2012,Head_of_Bay,Head_of_Bay_6,30,31,NA,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005600000000000001,NA,NA,0.0065520000000000005,NA,NA
Sonshine_2012,Head_of_Bay,Head_of_Bay_6,35,36,NA,1.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005600000000000001,NA,NA,0.008176000000000001,NA,NA
Sonshine_2012,Head_of_Bay,Head_of_Bay_6,40,41,NA,1.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0034999999999999996,NA,NA,0.00546,NA,NA
Sonshine_2012,Head_of_Bay,Head_of_Bay_6,45,46,NA,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018000000000000002,NA,NA,0.016560000000000002,NA,NA
sonshine_2012,Head_of_Bay,Head_of_Bay_1,0,0,NA,1.22,NA,NA,NA,-19.49,NA,NA,NA,NA,NA,0.0165,NA,NA,NA,NA,NA
sonshine_2012,Head_of_Bay,Head_of_Bay_1,0,5,NA,1.07,NA,NA,NA,-18.48,NA,NA,NA,NA,NA,0.018500000000000003,NA,NA,NA,NA,NA
sonshine_2012,Head_of_Bay,Head_of_Bay_1,5,10,NA,1.06,NA,NA,NA,-19.23,NA,NA,NA,NA,NA,0.0169,NA,NA,NA,NA,NA
sonshine_2012,Head_of_Bay,Head_of_Bay_1,10,15,NA,1.31,NA,NA,NA,-20.07,NA,NA,NA,NA,NA,0.015700000000000002,NA,NA,NA,NA,NA
sonshine_2012,Head_of_Bay,Head_of_Bay_1,15,20,NA,1.03,NA,NA,NA,-19.04,NA,NA,NA,NA,NA,0.0113,NA,NA,NA,NA,NA
sonshine_2012,Head_of_Bay,Head_of_Bay_1,20,25,NA,1.06,NA,NA,NA,-17.58,NA,NA,NA,NA,NA,0.0129,NA,NA,NA,NA,NA
sonshine_2012,Head_of_Bay,Head_of_Bay_1,25,30,NA,0.91,NA,NA,NA,-18.27,NA,NA,NA,NA,NA,0.0197,NA,NA,NA,NA,NA
sonshine_2012,Head_of_Bay,Head_of_Bay_1,30,35,NA,0.93,NA,NA,NA,-19.04,NA,NA,NA,NA,NA,0.0163,NA,NA,NA,NA,NA
sonshine_2012,Head_of_Bay,Head_of_Bay_1,35,40,NA,1.05,NA,NA,NA,-19.49,NA,NA,NA,NA,NA,0.0174,NA,NA,NA,NA,NA
sonshine_2012,Head_of_Bay,Head_of_Bay_2,0,0,NA,0.96,NA,NA,NA,-18.74,NA,NA,NA,NA,NA,0.0134,NA,NA,NA,NA,NA
sonshine_2012,Head_of_Bay,Head_of_Bay_2,0,5,NA,1.11,NA,NA,NA,-18.42,NA,NA,NA,NA,NA,0.027999999999999997,NA,NA,NA,NA,NA
sonshine_2012,Head_of_Bay,Head_of_Bay_2,5,10,NA,1.1,NA,NA,NA,-20.01,NA,NA,NA,NA,NA,0.0118,NA,NA,NA,NA,NA
sonshine_2012,Head_of_Bay,Head_of_Bay_2,10,15,NA,1,NA,NA,NA,-20.67,NA,NA,NA,NA,NA,0.0182,NA,NA,NA,NA,NA
sonshine_2012,Head_of_Bay,Head_of_Bay_2,15,20,NA,1.26,NA,NA,NA,-17.89,NA,NA,NA,NA,NA,0.008100000000000001,NA,NA,NA,NA,NA
sonshine_2012,Head_of_Bay,Head_of_Bay_2,20,25,NA,1.35,NA,NA,NA,-18.28,NA,NA,NA,NA,NA,0.0048,NA,NA,NA,NA,NA
sonshine_2012,Head_of_Bay,Head_of_Bay_2,25,30,NA,1.09,NA,NA,NA,-20.41,NA,NA,NA,NA,NA,0.0104,NA,NA,NA,NA,NA
sonshine_2012,Head_of_Bay,Head_of_Bay_2,30,35,NA,1.14,NA,NA,NA,-20.42,NA,NA,NA,NA,NA,0.0173,NA,NA,NA,NA,NA
sonshine_2012,Head_of_Bay,Head_of_Bay_2,35,40,NA,1,NA,NA,NA,-20.26,NA,NA,NA,NA,NA,0.0183,NA,NA,NA,NA,NA
sonshine_2012,Head_of_Bay,Head_of_Bay_2,40,45,NA,1.37,NA,NA,NA,-20.65,NA,NA,NA,NA,NA,0.0013,NA,NA,NA,NA,NA
sonshine_2012,Head_of_Bay,Head_of_Bay_2,45,50,NA,1.37,NA,NA,NA,-20.81,NA,NA,NA,NA,NA,0.0012,NA,NA,NA,NA,NA
sonshine_2012,Head_of_Bay,Head_of_Bay_6,0,0,NA,0.83,NA,NA,NA,-18.53,NA,NA,NA,NA,NA,0.0173,NA,NA,NA,NA,NA
sonshine_2012,Head_of_Bay,Head_of_Bay_6,0,5,NA,0.74,NA,NA,NA,-18.15,NA,NA,NA,NA,NA,0.019299999999999998,NA,NA,NA,NA,NA
sonshine_2012,Head_of_Bay,Head_of_Bay_6,5,10,NA,1.05,NA,NA,NA,-18.67,NA,NA,NA,NA,NA,0.0103,NA,NA,NA,NA,NA
sonshine_2012,Head_of_Bay,Head_of_Bay_6,10,15,NA,1.33,NA,NA,NA,-18.55,NA,NA,NA,NA,NA,0.0070999999999999995,NA,NA,NA,NA,NA
sonshine_2012,Head_of_Bay,Head_of_Bay_6,15,20,NA,1.45,NA,NA,NA,-18.76,NA,NA,NA,NA,NA,0.0023,NA,NA,NA,NA,NA
sonshine_2012,Head_of_Bay,Head_of_Bay_6,20,25,NA,1.41,NA,NA,NA,-18.82,NA,NA,NA,NA,NA,0.0064,NA,NA,NA,NA,NA
sonshine_2012,Head_of_Bay,Head_of_Bay_6,25,30,NA,1.17,NA,NA,NA,-19.59,NA,NA,NA,NA,NA,0.005600000000000001,NA,NA,NA,NA,NA
sonshine_2012,Head_of_Bay,Head_of_Bay_6,30,35,NA,1.46,NA,NA,NA,-20.69,NA,NA,NA,NA,NA,0.005600000000000001,NA,NA,NA,NA,NA
sonshine_2012,Head_of_Bay,Head_of_Bay_6,35,40,NA,1.56,NA,NA,NA,-20.11,NA,NA,NA,NA,NA,0.0034999999999999996,NA,NA,NA,NA,NA
sonshine_2012,Head_of_Bay,Head_of_Bay_6,0,0.5,NA,NA,NA,NA,NA,NA,"Pu activity, depth analysis of 239+240Pu",NA,NA,NA,NA,NA,NA,NA,NA,0.51,bequerelsPerKilogram
sonshine_2012,Head_of_Bay,Head_of_Bay_6,0.5,1.5,NA,NA,NA,NA,NA,NA,"Pu activity, depth analysis of 239+240Pu",NA,NA,NA,NA,NA,NA,NA,NA,0.71,bequerelsPerKilogram
sonshine_2012,Head_of_Bay,Head_of_Bay_6,1.5,2.5,NA,NA,NA,NA,NA,NA,"Pu activity, depth analysis of 239+240Pu",NA,NA,NA,NA,NA,NA,NA,NA,0.69,bequerelsPerKilogram
sonshine_2012,Head_of_Bay,Head_of_Bay_6,2.5,3.5,NA,NA,NA,NA,NA,NA,"Pu activity, depth analysis of 239+240Pu",NA,NA,NA,NA,NA,NA,NA,NA,0.46,bequerelsPerKilogram
sonshine_2012,Head_of_Bay,Head_of_Bay_6,3.5,4.5,NA,NA,NA,NA,NA,NA,"Pu activity, depth analysis of 239+240Pu",NA,NA,NA,NA,NA,NA,NA,NA,0.64,bequerelsPerKilogram
sonshine_2012,Head_of_Bay,Head_of_Bay_6,4.5,5.5,NA,NA,NA,NA,NA,NA,"Pu activity, depth analysis of 239+240Pu",NA,NA,NA,NA,NA,NA,NA,NA,0.63,bequerelsPerKilogram
sonshine_2012,Head_of_Bay,Head_of_Bay_6,5.5,6.5,NA,NA,NA,NA,NA,NA,"Pu activity, depth analysis of 239+240Pu",NA,NA,NA,NA,NA,NA,NA,NA,0.62,bequerelsPerKilogram
sonshine_2012,Head_of_Bay,Head_of_Bay_6,6.5,7.5,NA,NA,NA,NA,NA,NA,"Pu activity, depth analysis of 239+240Pu",NA,NA,NA,NA,NA,NA,NA,NA,0.45,bequerelsPerKilogram
sonshine_2012,Head_of_Bay,Head_of_Bay_6,7.5,8.5,NA,NA,NA,NA,NA,NA,"Pu activity, depth analysis of 239+240Pu",NA,NA,NA,NA,NA,NA,NA,NA,0.58,bequerelsPerKilogram
sonshine_2012,Head_of_Bay,Head_of_Bay_6,8.5,9.5,NA,NA,NA,NA,NA,NA,"Pu activity, depth analysis of 239+240Pu",NA,NA,NA,NA,NA,NA,NA,NA,0.73,bequerelsPerKilogram
sonshine_2012,Head_of_Bay,Head_of_Bay_6,9.5,10.5,NA,NA,NA,NA,NA,NA,"Pu activity, depth analysis of 239+240Pu",NA,NA,NA,NA,NA,NA,NA,NA,0.76,bequerelsPerKilogram
sonshine_2012,Head_of_Bay,Head_of_Bay_6,10.5,11.5,NA,NA,NA,NA,NA,NA,"Pu activity, depth analysis of 239+240Pu",NA,NA,NA,NA,NA,NA,NA,NA,0.63,bequerelsPerKilogram
sonshine_2012,Head_of_Bay,Head_of_Bay_6,11.5,12.5,NA,NA,NA,NA,NA,NA,"Pu activity, depth analysis of 239+240Pu",NA,NA,NA,NA,NA,NA,NA,NA,0.61,bequerelsPerKilogram
sonshine_2012,Head_of_Bay,Head_of_Bay_6,12.5,13.5,NA,NA,NA,NA,NA,NA,"Pu activity, depth analysis of 239+240Pu",NA,NA,NA,NA,NA,NA,NA,NA,0.41,bequerelsPerKilogram
sonshine_2012,Head_of_Bay,Head_of_Bay_6,13.5,14.5,NA,NA,NA,NA,NA,NA,"Pu activity, depth analysis of 239+240Pu",NA,NA,NA,NA,NA,NA,NA,NA,0.32,bequerelsPerKilogram
sonshine_2012,Head_of_Bay,Head_of_Bay_6,14.5,15.5,NA,NA,NA,NA,NA,NA,"Pu activity, depth analysis of 239+240Pu",NA,NA,NA,NA,NA,NA,NA,NA,0.46,bequerelsPerKilogram
sonshine_2012,Head_of_Bay,Head_of_Bay_6,15.5,16.5,NA,NA,NA,NA,NA,NA,"Pu activity, depth analysis of 239+240Pu",NA,NA,NA,NA,NA,NA,NA,NA,0.42,bequerelsPerKilogram
sonshine_2012,Head_of_Bay,Head_of_Bay_6,16.5,17.5,NA,NA,NA,NA,NA,NA,"Pu activity, depth analysis of 239+240Pu",NA,NA,NA,NA,NA,NA,NA,NA,0.61,bequerelsPerKilogram
sonshine_2012,Head_of_Bay,Head_of_Bay_6,17.5,18.5,NA,NA,NA,NA,NA,NA,"Pu activity, depth analysis of 239+240Pu",NA,NA,NA,NA,NA,NA,NA,NA,0.4,bequerelsPerKilogram
sonshine_2012,Head_of_Bay,Head_of_Bay_6,18.5,19.5,NA,NA,NA,NA,NA,NA,"Pu activity, depth analysis of 239+240Pu",NA,NA,NA,NA,NA,NA,NA,NA,0.33,bequerelsPerKilogram
