study_id,site_id,core_id,method_id,depth_min,depth_max,sample_id,dry_bulk_density,fraction_carbon,cs137_peak_age,cs137_activity,cs137_unit,total_pb210_activity,pb210_unit,P,fraction_nitrogen
Loomis_and_Craft_2024,Alt,Alt_Salt_P1,single set of methods,12,14,P1,0.5592952692771794,0.0364,1964,0.08407126958496253,picocuriesPerGram,5.675389042019658,disintegrationsPerMinutePerGram,420.34812500000004,0.00245
Loomis_and_Craft_2024,Alt,Alt_Salt_P1,single set of methods,14,16,P1,0.5345043153419669,0.021629999999999996,1964,0.04871283491777603,picocuriesPerGram,4.255834214891673,disintegrationsPerMinutePerGram,423.98237500000005,0.00149
Loomis_and_Craft_2024,Alt,Alt_Salt_P1,single set of methods,16,18,P1,0.5414028889468586,0.025929999999999998,1964,0.05637770304447853,picocuriesPerGram,4.919270102760736,disintegrationsPerMinutePerGram,433.06800000000004,0.0017100000000000001
Loomis_and_Craft_2024,Alt,Alt_Salt_P1,single set of methods,18,20,P1,0.45776953795866054,0.03642,1964,0.08836120765625001,picocuriesPerGram,5.7392982847907525,disintegrationsPerMinutePerGram,420.34812500000004,0.00242
Loomis_and_Craft_2024,Alt,Alt_Salt_P1,single set of methods,20,22,P1,0.382531643106616,0.03272,1964,0.13621399857276387,picocuriesPerGram,5.143948682454942,disintegrationsPerMinutePerGram,449.42212499999994,0.00218
Loomis_and_Craft_2024,Alt,Alt_Salt_P1,single set of methods,22,24,P1,0.32536627314071287,0.03131,1964,0.1362022468689788,picocuriesPerGram,4.92306897024383,disintegrationsPerMinutePerGram,507.570125,0.0020399999999999997
Loomis_and_Craft_2024,Alt,Alt_Salt_P1,single set of methods,24,26,P1,0.4021777557975516,0.03836,1964,0.11652027383241757,picocuriesPerGram,5.127454673106274,disintegrationsPerMinutePerGram,520.29,0.0023899999999999998
Loomis_and_Craft_2024,Alt,Alt_Salt_P1,single set of methods,26,28,P1,0.340197349882639,0.03809,1964,0.1639636541455453,picocuriesPerGram,4.9268265852534565,disintegrationsPerMinutePerGram,429.43375,0.00246
Loomis_and_Craft_2024,Alt,Alt_Salt_P1,single set of methods,28,30,P1,0.27489345889612565,0.04316,1964,0.1165045649987361,picocuriesPerGram,5.667808628208909,disintegrationsPerMinutePerGram,482.130375,0.0027600000000000003
Loomis_and_Craft_2024,Alt,Alt_Salt_L2,single set of methods,0,2,L2,0.2792868521145373,0.09044,1964,0.15593154292279413,picocuriesPerGram,4.492106592436975,disintegrationsPerMinutePerGram,573.7975,0.00497
Loomis_and_Craft_2024,Alt,Alt_Salt_L2,single set of methods,2,4,L2,0.3867849523394398,0.08324999999999999,1964,0.1462449646743628,picocuriesPerGram,3.443118168121759,disintegrationsPerMinutePerGram,491.27875,0.00426
Loomis_and_Craft_2024,Alt,Alt_Salt_L2,single set of methods,4,6,L2,0.3810855456793198,0.07173,1964,0.8535572440263606,picocuriesPerGram,2.7273504311224492,disintegrationsPerMinutePerGram,454.60375,0.0038900000000000002
Loomis_and_Craft_2024,Alt,Alt_Salt_L2,single set of methods,6,8,L2,0.39109160691012773,0.06826,1964,0.1269308892221678,picocuriesPerGram,2.8868836618035147,disintegrationsPerMinutePerGram,458.27125,0.0038
Loomis_and_Craft_2024,Alt,Alt_Salt_L2,single set of methods,8,10,L2,0.3226834792356383,0.05439,1964,0.15584505842866056,picocuriesPerGram,2.168039381811564,disintegrationsPerMinutePerGram,469.27375,0.0035099999999999997
Loomis_and_Craft_2024,Alt,Alt_Salt_L2,single set of methods,10,12,L2,0.3939306226980391,0.053470000000000004,1964,0.1374043470777515,picocuriesPerGram,2.591830654424963,disintegrationsPerMinutePerGram,500.4475,0.00365
Loomis_and_Craft_2024,Alt,Alt_Salt_L2,single set of methods,12,14,L2,0.3837341327235792,0.050949999999999995,1964,0.04856708157118745,picocuriesPerGram,2.6772852215492895,disintegrationsPerMinutePerGram,483.94375,0.00357
Loomis_and_Craft_2024,Alt,Alt_Salt_L2,single set of methods,14,16,L2,0.47743809586800035,0.05202,1964,0,picocuriesPerGram,2.6043592376356335,disintegrationsPerMinutePerGram,447.26875,0.0035499999999999998
Loomis_and_Craft_2024,Alt,Alt_Salt_L2,single set of methods,16,18,L2,0.4859827578200421,0.04356,1964,0.03849824559202528,picocuriesPerGram,2.3773415643032254,disintegrationsPerMinutePerGram,511.2032500000001,0.00317
Loomis_and_Craft_2024,Alt,Alt_Salt_L2,single set of methods,18,20,L2,0.4642005450787843,0.03908,1964,0,picocuriesPerGram,1.8519173006101899,disintegrationsPerMinutePerGram,534.874625,0.0030299999999999997
Loomis_and_Craft_2024,Alt,Alt_Salt_L2,single set of methods,20,22,L2,0.4570532583044071,0.038610000000000005,1964,0.02382139022946653,picocuriesPerGram,2.839510147275531,disintegrationsPerMinutePerGram,525.77025,0.00313
Loomis_and_Craft_2024,Alt,Alt_Salt_L2,single set of methods,22,24,L2,0.4875978776025503,0.03438,1964,0.012387700998788219,picocuriesPerGram,1.8491928559014832,disintegrationsPerMinutePerGram,580.3965000000001,0.0027
Loomis_and_Craft_2024,Alt,Alt_Salt_L2,single set of methods,24,26,L2,0.4340643684852644,0.034929999999999996,1964,0,picocuriesPerGram,1.5230972987897928,disintegrationsPerMinutePerGram,562.18775,0.0027300000000000002
Loomis_and_Craft_2024,Alt,Alt_Salt_L2,single set of methods,26,28,L2,0.42963252300383115,0.030019999999999998,1964,0,picocuriesPerGram,1.443077244672428,disintegrationsPerMinutePerGram,584.0382500000001,0.00261
Loomis_and_Craft_2024,Alt,Alt_Salt_L2,single set of methods,28,30,L2,0.43861327093222724,0.03138,1964,0,picocuriesPerGram,2.2587356496039863,disintegrationsPerMinutePerGram,564.008625,0.00262
Loomis_and_Craft_2024,Alt,Alt_Salt_P2,single set of methods,0,2,P2,0.3880622660414626,0.0771,1964,0.3768751946314102,picocuriesPerGram,5.425562502938033,disintegrationsPerMinutePerGram,928.1836250000001,0.00443
Loomis_and_Craft_2024,Alt,Alt_Salt_P2,single set of methods,2,4,P2,0.3641703266367409,0.06065,1964,0.35385749242374487,picocuriesPerGram,3.7577358878308034,disintegrationsPerMinutePerGram,675.082,0.00373
Loomis_and_Craft_2024,Alt,Alt_Salt_P2,single set of methods,4,6,P2,0.3640069825879116,0.05314,1964,0.2780262230051989,picocuriesPerGram,3.195334611990154,disintegrationsPerMinutePerGram,680.5446250000001,0.00345
Loomis_and_Craft_2024,Alt,Alt_Salt_P2,single set of methods,6,8,P2,0.4193560028461501,0.043739999999999994,1964,0.21457359930141842,picocuriesPerGram,3.5890126335224584,disintegrationsPerMinutePerGram,432.90562500000004,0.00308
Loomis_and_Craft_2024,Alt,Alt_Salt_P2,single set of methods,8,10,P2,0.4447138324803552,0.042640000000000004,1964,0.10736829830151888,picocuriesPerGram,3.681748921706805,disintegrationsPerMinutePerGram,447.47262500000005,0.0030399999999999997
Loomis_and_Craft_2024,Alt,Alt_Salt_P2,single set of methods,10,12,P2,0.40458765237407607,0.04026,1964,0.0841228740771099,picocuriesPerGram,3.3268045028081357,disintegrationsPerMinutePerGram,443.830875,0.003
Loomis_and_Craft_2024,Alt,Alt_Salt_P2,single set of methods,12,14,P2,0.4032264011471346,0.04418999999999999,1964,0.09728205152002253,picocuriesPerGram,3.2097258622332676,disintegrationsPerMinutePerGram,429.26387500000004,0.00306
Loomis_and_Craft_2024,Alt,Alt_Salt_P2,single set of methods,14,16,P2,0.38249349516014686,0.049109999999999994,1964,0.08231311163971201,picocuriesPerGram,2.844594627452003,disintegrationsPerMinutePerGram,449.2935,0.0034200000000000003
Loomis_and_Craft_2024,Alt,Alt_Salt_P2,single set of methods,16,18,P2,0.43942362160670284,0.04101,1964,0.05990429441965485,picocuriesPerGram,2.518690663605739,disintegrationsPerMinutePerGram,452.93525,0.00309
Loomis_and_Craft_2024,Alt,Alt_Salt_P2,single set of methods,18,20,P2,0.40974963276643495,0.0446,1964,0.0521235955685584,picocuriesPerGram,2.7249652862181257,disintegrationsPerMinutePerGram,456.577,0.00338
Loomis_and_Craft_2024,Alt,Alt_Salt_P2,single set of methods,20,22,P2,0.44691148591825347,0.04138,1964,0.051488839643771864,picocuriesPerGram,2.8217377461425537,disintegrationsPerMinutePerGram,460.21875,0.00314
Loomis_and_Craft_2024,Alt,Alt_Salt_P2,single set of methods,22,24,P2,0.4459858668182191,0.043949999999999996,1964,0,picocuriesPerGram,2.329667368910883,disintegrationsPerMinutePerGram,485.71100000000007,0.00307
Loomis_and_Craft_2024,Alt,Alt_Salt_P2,single set of methods,24,26,P2,0.4471794227760796,0.02379,1964,0,picocuriesPerGram,1.3841173351730716,disintegrationsPerMinutePerGram,463.86050000000006,0.0018
Loomis_and_Craft_2024,Alt,Alt_Salt_P2,single set of methods,26,28,P2,0.40560197501444606,0.03851,1964,0,picocuriesPerGram,2.18015375343925,disintegrationsPerMinutePerGram,476.60662500000007,0.0028899999999999998
Loomis_and_Craft_2024,Alt,Alt_Salt_P2,single set of methods,28,30,P2,0.4387463049846786,0.03919,1964,0,picocuriesPerGram,2.3707835980586993,disintegrationsPerMinutePerGram,498.4571250000001,0.0028499999999999997
Loomis_and_Craft_2024,Alt,Alt_Brack_L1,single set of methods,0,2,L1,0.34501350582596785,0.11323,1964,0.32496062747587967,picocuriesPerGram,9.944217551235969,disintegrationsPerMinutePerGram,1113.6442499999998,0.00759
Loomis_and_Craft_2024,Alt,Alt_Brack_L1,single set of methods,2,4,L1,0.29364792824830016,0.10093999999999999,1964,0.364861463515651,picocuriesPerGram,9.716318357961482,disintegrationsPerMinutePerGram,1105.65725,0.00707
Loomis_and_Craft_2024,Alt,Alt_Brack_L1,single set of methods,4,6,L1,0.26463151371333793,0.0906,1964,0.3539791387589758,picocuriesPerGram,8.12312705565791,disintegrationsPerMinutePerGram,947.914,0.006540000000000001
Loomis_and_Craft_2024,Alt,Alt_Brack_L1,single set of methods,6,8,L1,0.323691825362938,0.09695000000000001,1964,0.3753725330507361,picocuriesPerGram,8.899976345513494,disintegrationsPerMinutePerGram,312.9475,0.00647
Loomis_and_Craft_2024,Alt,Alt_Brack_L1,single set of methods,8,10,L1,0.29964971600394724,0.12418,1964,0.4847367603282595,picocuriesPerGram,6.095723262671689,disintegrationsPerMinutePerGram,720.2845,0.00737
Loomis_and_Craft_2024,Alt,Alt_Brack_L1,single set of methods,10,12,L1,0.17998436417836527,0.1105,1964,0.564071546328523,picocuriesPerGram,6.6303272978447465,disintegrationsPerMinutePerGram,604.473,0.006999999999999999
Loomis_and_Craft_2024,Alt,Alt_Brack_L1,single set of methods,12,14,L1,0.27868781241594764,0.13279,1964,0.5657779774599812,picocuriesPerGram,5.606791025436808,disintegrationsPerMinutePerGram,530.59325,0.00795
Loomis_and_Craft_2024,Alt,Alt_Brack_L1,single set of methods,14,16,L1,0.2762155229010858,0.12452999999999999,1964,0.8075678857310606,picocuriesPerGram,6.169046283244949,disintegrationsPerMinutePerGram,610.46325,0.00769
Loomis_and_Craft_2024,Alt,Alt_Brack_L1,single set of methods,16,18,L1,0.23963135636501193,0.12057000000000001,1964,0.9996971252608191,picocuriesPerGram,4.601554921958183,disintegrationsPerMinutePerGram,532.59,0.00716
Loomis_and_Craft_2024,Alt,Alt_Brack_L1,single set of methods,18,20,L1,0.3076757660388742,0.11159000000000001,1964,1.2607151640442498,picocuriesPerGram,3.7922749967336777,disintegrationsPerMinutePerGram,500.64200000000005,0.007169999999999999
Loomis_and_Craft_2024,Alt,Alt_Brack_L1,single set of methods,20,22,L1,0.36416389650378794,0.09489,1964,1.0083018051392068,picocuriesPerGram,4.527727638547228,disintegrationsPerMinutePerGram,544.5704999999999,0.0059099999999999995
Loomis_and_Craft_2024,Alt,Alt_Brack_L1,single set of methods,22,24,L1,0.44836378460819876,0.08414999999999999,1964,0.5953475365803484,picocuriesPerGram,4.003311569141927,disintegrationsPerMinutePerGram,514.61925,0.005560000000000001
Loomis_and_Craft_2024,Alt,Alt_Brack_L1,single set of methods,24,26,L1,0.3812936216673731,0.07364,1964,0.4685223402684689,picocuriesPerGram,2.6937697089042794,disintegrationsPerMinutePerGram,498.64525,0.00494
Loomis_and_Craft_2024,Alt,Alt_Brack_L1,single set of methods,26,28,L1,0.4028735518011142,0.06733,1964,0.3479030127232142,picocuriesPerGram,3.4147314340882686,disintegrationsPerMinutePerGram,534.58675,0.00471
Loomis_and_Craft_2024,Alt,Alt_Brack_L1,single set of methods,28,30,L1,0.3766180894265055,0.06672,1964,0.2533140773918188,picocuriesPerGram,3.448681450036623,disintegrationsPerMinutePerGram,576.5185,0.00459
Loomis_and_Craft_2024,Alt,Alt_Brack_P1,single set of methods,0,2,P1,0.16088431538661097,0.15895,1964,0.3922340257959664,picocuriesPerGram,12.586912104320229,disintegrationsPerMinutePerGram,1051.745,0.00891
Loomis_and_Craft_2024,Alt,Alt_Brack_P1,single set of methods,2,4,P1,0.14944912658512138,0.19832,1964,0.2729199380208333,picocuriesPerGram,6.326111566378376,disintegrationsPerMinutePerGram,800.1544999999999,0.0098
Loomis_and_Craft_2024,Alt,Alt_Brack_P1,single set of methods,4,6,P1,0.19635077723592612,0.19946000000000003,1964,0.5939230692944102,picocuriesPerGram,6.385641464363283,disintegrationsPerMinutePerGram,802.15125,0.0108
Loomis_and_Craft_2024,Alt,Alt_Brack_P1,single set of methods,6,8,P1,0.22144580341763231,0.19256,1964,0.7234547465686274,picocuriesPerGram,6.859897194683565,disintegrationsPerMinutePerGram,648.4014999999999,0.00992
Loomis_and_Craft_2024,Alt,Alt_Brack_P1,single set of methods,8,10,P1,0.22052176043853478,0.19864,1964,0.6325000975393964,picocuriesPerGram,6.020470672119836,disintegrationsPerMinutePerGram,516.616,0.01014
Loomis_and_Craft_2024,Alt,Alt_Brack_P1,single set of methods,10,12,P1,0.1809409969111068,0.18530000000000002,1964,0.691369129765469,picocuriesPerGram,4.623612041583499,disintegrationsPerMinutePerGram,544.5704999999999,0.009399999999999999
Loomis_and_Craft_2024,Alt,Alt_Brack_P1,single set of methods,12,14,P1,0.17548071573149382,0.16972,1964,0.6053966872166247,picocuriesPerGram,3.7963832547404137,disintegrationsPerMinutePerGram,448.72649999999993,0.00871
Loomis_and_Craft_2024,Alt,Alt_Brack_P1,single set of methods,14,16,P1,0.1720348499341154,0.17809,1964,0.615206042321504,picocuriesPerGram,3.387583551964512,disintegrationsPerMinutePerGram,518.61275,0.00864
Loomis_and_Craft_2024,Alt,Alt_Brack_P1,single set of methods,16,18,P1,0.17150048953485886,0.15211,1964,0.5735727514528509,picocuriesPerGram,4.111128558608979,disintegrationsPerMinutePerGram,506.63225,0.0076500000000000005
Loomis_and_Craft_2024,Alt,Alt_Brack_P1,single set of methods,18,20,P1,0.20129868509919466,0.13823,1964,0.4463943086955612,picocuriesPerGram,3.4100255837032387,disintegrationsPerMinutePerGram,494.65175,0.00705
Loomis_and_Craft_2024,Alt,Alt_Brack_P1,single set of methods,20,22,P1,0.21898630347139517,0.12680999999999998,1964,0.18920035268267651,picocuriesPerGram,2.326085080336617,disintegrationsPerMinutePerGram,462.70375,0.006710000000000001
Loomis_and_Craft_2024,Alt,Alt_Brack_P1,single set of methods,22,24,P1,0.1958782224597532,0.13109,1964,0.15335416204803717,picocuriesPerGram,2.308637024140553,disintegrationsPerMinutePerGram,436.746,0.006840000000000001
Loomis_and_Craft_2024,Alt,Alt_Brack_P1,single set of methods,24,26,P1,0.20210756522349094,0.12318,1964,0.08475225187582346,picocuriesPerGram,2.0982152471316424,disintegrationsPerMinutePerGram,444.73299999999995,0.006540000000000001
Loomis_and_Craft_2024,Alt,Alt_Brack_P1,single set of methods,26,28,P1,0.16326069159962647,0.13709,1964,0.0251,picocuriesPerGram,2.187,disintegrationsPerMinutePerGram,388.82399999999996,0.0069099999999999995
Loomis_and_Craft_2024,Alt,Alt_Brack_P1,single set of methods,28,30,P1,0.15390378120957462,0.14553000000000002,1964,0.06947177470049545,picocuriesPerGram,1.8090774735353041,disintegrationsPerMinutePerGram,362.86625,0.00733
Loomis_and_Craft_2024,Alt,Alt_Brack_L2,single set of methods,0,2,L2,0.29,0.08494,1964,0.20708063560838444,picocuriesPerGram,9.906992684560327,disintegrationsPerMinutePerGram,988.3189999999998,0.00607
Loomis_and_Craft_2024,Alt,Alt_Brack_L2,single set of methods,2,4,L2,0.35,0.07566,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram,1229.6280000000002,0.0057799999999999995
Loomis_and_Craft_2024,Alt,Alt_Brack_L2,single set of methods,4,6,L2,0.33,0.08279,1964,0.227379829156988,picocuriesPerGram,10.20514328082656,disintegrationsPerMinutePerGram,1237.061,0.00617
Loomis_and_Craft_2024,Alt,Alt_Brack_L2,single set of methods,6,8,L2,0.3,0.08364,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram,748.8059999999999,0.00561
Loomis_and_Craft_2024,Alt,Alt_Brack_L2,single set of methods,8,10,L2,0.37,0.08646000000000001,1964,0.27929899217565357,picocuriesPerGram,9.871569758006537,disintegrationsPerMinutePerGram,773.46175,0.00577
Loomis_and_Craft_2024,Alt,Alt_Brack_L2,single set of methods,10,12,L2,0.35,0.09298999999999999,1964,0.2969695410032011,picocuriesPerGram,8.533849846912432,disintegrationsPerMinutePerGram,629.0494999999999,0.0059
Loomis_and_Craft_2024,Alt,Alt_Brack_L2,single set of methods,12,14,L2,0.16,0.09172000000000001,1964,0.333471508185855,picocuriesPerGram,9.11665688610949,disintegrationsPerMinutePerGram,692.45,0.00594
Loomis_and_Craft_2024,Alt,Alt_Brack_L2,single set of methods,14,16,L2,0.33,0.08529999999999999,1964,0.28019003769995676,picocuriesPerGram,7.4846660800097276,disintegrationsPerMinutePerGram,590.39,0.00602
Loomis_and_Craft_2024,Alt,Alt_Brack_L2,single set of methods,16,18,L2,0.18,0.073251,1964,0.32892142625028004,picocuriesPerGram,6.790741007735495,disintegrationsPerMinutePerGram,607.916,0.0053300000000000005
Loomis_and_Craft_2024,Alt,Alt_Brack_L2,single set of methods,18,20,L2,0.4,0.05482,1964,0.24575035681900165,picocuriesPerGram,7.205601613808539,disintegrationsPerMinutePerGram,509.29299999999995,0.0039700000000000004
Loomis_and_Craft_2024,Alt,Alt_Brack_L2,single set of methods,20,22,L2,0.44,0.05611,1964,0.30306094801714895,picocuriesPerGram,5.745397377173394,disintegrationsPerMinutePerGram,519.85975,0.00386
Loomis_and_Craft_2024,Alt,Alt_Brack_L2,single set of methods,22,24,L2,0.3,0.06198000000000001,1964,0.35607356161680187,picocuriesPerGram,6.53592903631395,disintegrationsPerMinutePerGram,421.23675,0.00442
Loomis_and_Craft_2024,Alt,Alt_Brack_L2,single set of methods,26,28,L2,0.31,0.05398,1964,0.31332723178852523,picocuriesPerGram,6.3356980695365,disintegrationsPerMinutePerGram,375.4475,0.00413
Loomis_and_Craft_2024,Alt,Alt_Brack_L2,single set of methods,30,35,L2,0.29,0.06909,1964,0.423794760941247,picocuriesPerGram,5.321303776310202,disintegrationsPerMinutePerGram,347.2695,0.00443
Loomis_and_Craft_2024,Alt,Alt_Brack_L2,single set of methods,35,40,L2,0.25,0.07181,1964,0.1394809907754538,picocuriesPerGram,0,disintegrationsPerMinutePerGram,329.65825000000007,0.00458
Loomis_and_Craft_2024,Alt,Alt_Brack_L2,single set of methods,40,45,L2,0.22,0.07117,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram,424.759,0.00435
Loomis_and_Craft_2024,Alt,Alt_Brack_L2,single set of methods,45,50,L2,0.29,0.06559999999999999,1964,0.1451093146260997,picocuriesPerGram,3.5053873494827297,disintegrationsPerMinutePerGram,490.04449999999997,0.0041199999999999995
Loomis_and_Craft_2024,Alt,Alt_Brack_P2,single set of methods,0,2,P2,0.2488256020892621,0.10257,1964,0.18968297103912155,picocuriesPerGram,10.029546079333914,disintegrationsPerMinutePerGram,910.8294999999999,0.0068200000000000005
Loomis_and_Craft_2024,Alt,Alt_Brack_P2,single set of methods,2,4,P2,0.1894063810489255,0.11201,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram,819.2509999999999,0.0076500000000000005
Loomis_and_Craft_2024,Alt,Alt_Brack_P2,single set of methods,4,6,P2,0.2360963606514311,0.1005,1964,0.26376188718010013,picocuriesPerGram,12.808155658025958,disintegrationsPerMinutePerGram,530.4265,0.00707
Loomis_and_Craft_2024,Alt,Alt_Brack_P2,single set of methods,6,8,P2,0.1443336998545297,0.10971,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram,544.5155,0.0070599999999999994
Loomis_and_Craft_2024,Alt,Alt_Brack_P2,single set of methods,8,10,P2,0.08792946166798352,0.10529,1964,0.38199133708419064,picocuriesPerGram,6.775733881572929,disintegrationsPerMinutePerGram,463.50375,0.00736
Loomis_and_Craft_2024,Alt,Alt_Brack_P2,single set of methods,10,12,P2,0.11117058243238254,0.13094,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram,505.77074999999996,0.00911
Loomis_and_Craft_2024,Alt,Alt_Brack_P2,single set of methods,12,14,P2,0.20966196454527883,0.12191,1964,0.2856796008165147,picocuriesPerGram,9.431030585801865,disintegrationsPerMinutePerGram,568.0909999999999,0.00878
Loomis_and_Craft_2024,Alt,Alt_Brack_P2,single set of methods,14,16,P2,0.19303541052799475,0.11917,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram,474.07050000000004,0.00766
Loomis_and_Craft_2024,Alt,Alt_Brack_P2,single set of methods,16,18,P2,0.17169778693538906,0.12140000000000001,1964,0.37646398348692495,picocuriesPerGram,0,disintegrationsPerMinutePerGram,512.81525,0.00883
Loomis_and_Craft_2024,Alt,Alt_Brack_P2,single set of methods,18,20,P2,0.19469108458013634,0.12855,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram,646.6607499999999,0.00844
Loomis_and_Craft_2024,Alt,Alt_Brack_P2,single set of methods,20,22,P2,0.14247740097473288,0.13029,1964,0.5477874928033231,picocuriesPerGram,4.759316643557874,disintegrationsPerMinutePerGram,389.53650000000005,0.008539999999999999
Loomis_and_Craft_2024,Alt,Alt_Brack_P2,single set of methods,22,24,P2,0.16532124706557075,0.1105,1964,0.4664438145113601,picocuriesPerGram,7.173074610770698,disintegrationsPerMinutePerGram,417.71450000000004,0.0075
Loomis_and_Craft_2024,Alt,Alt_Brack_P2,single set of methods,24,26,P2,0.2173103049481748,0.11186,1964,0.6435730594717818,picocuriesPerGram,7.089785463397181,disintegrationsPerMinutePerGram,407.14775000000003,0.00733
Loomis_and_Craft_2024,Alt,Alt_Brack_P2,single set of methods,26,28,P2,0.1767882672203059,0.13269,1964,1.0340792700611294,picocuriesPerGram,6.00273047034368,disintegrationsPerMinutePerGram,364.88075000000003,0.00895
