"","study_id","site_id","core_id","method_id","depth_min","depth_max","dry_bulk_density","fraction_organic_matter","cs137_activity","cs137_unit","total_pb210_activity","pb210_unit"
"378","Smith_and_Kirwan_2021","Monie_Bay","MB_1_TZ_2","single set of methods",23,24,0.457569795972502,NA,NA,NA,NA,NA
"379","Smith_and_Kirwan_2021","Monie_Bay","MB_1_TZ_2","single set of methods",24,25,0.55880987643405,NA,NA,NA,NA,NA
"380","Smith_and_Kirwan_2021","Monie_Bay","MB_1_TZ_2","single set of methods",25,26,0.400760405844515,NA,NA,NA,NA,NA
"381","Smith_and_Kirwan_2021","Monie_Bay","MB_1_TZ_2","single set of methods",26,27,0.410707575322178,NA,NA,NA,NA,NA
"382","Smith_and_Kirwan_2021","Monie_Bay","MB_1_TZ_2","single set of methods",27,28,0.530736753685979,NA,NA,NA,NA,NA
"383","Smith_and_Kirwan_2021","Monie_Bay","MB_1_TZ_2","single set of methods",28,29,0.482548243771967,NA,NA,NA,NA,NA
"384","Smith_and_Kirwan_2021","Monie_Bay","MB_1_TZ_2","single set of methods",29,30,0.598377506134088,NA,NA,NA,NA,NA
"385","Smith_and_Kirwan_2021","Moneystump_Swamp","MS_2_HM","single set of methods",0,1,0.0232100621145472,0.766877610104789,0,"dpm/g",3.431472081,"dpm/g"
"386","Smith_and_Kirwan_2021","Moneystump_Swamp","MS_2_HM","single set of methods",1,2,0.0274099781162271,0.79607678358176,0.05194805,"dpm/g",3.390862944,"dpm/g"
"387","Smith_and_Kirwan_2021","Moneystump_Swamp","MS_2_HM","single set of methods",2,3,0.033378279802825,0.794947102479078,0.1038961,"dpm/g",3.30964467,"dpm/g"
"388","Smith_and_Kirwan_2021","Moneystump_Swamp","MS_2_HM","single set of methods",3,4,0.0347045690665134,0.81653693132676,NA,NA,NA,NA
"389","Smith_and_Kirwan_2021","Moneystump_Swamp","MS_2_HM","single set of methods",4,5,0.0397886779106523,0.822563209416852,0.02597403,"dpm/g",2.984771574,"dpm/g"
"390","Smith_and_Kirwan_2021","Moneystump_Swamp","MS_2_HM","single set of methods",5,6,0.0466411724397091,0.828228395923496,NA,NA,NA,NA
"391","Smith_and_Kirwan_2021","Moneystump_Swamp","MS_2_HM","single set of methods",6,7,0.0539357633899954,0.822816707816835,0.19480519,"dpm/g",2.680203046,"dpm/g"
"392","Smith_and_Kirwan_2021","Moneystump_Swamp","MS_2_HM","single set of methods",7,8,0.0636618846570437,0.818371428571429,NA,NA,NA,NA
"393","Smith_and_Kirwan_2021","Moneystump_Swamp","MS_2_HM","single set of methods",8,9,0.0218837728508588,0.821768660456596,0.98701299,"dpm/g",1.807106599,"dpm/g"
"394","Smith_and_Kirwan_2021","Moneystump_Swamp","MS_2_HM","single set of methods",9,10,0.0313888459072924,0.826969339106854,NA,NA,NA,NA
"395","Smith_and_Kirwan_2021","Moneystump_Swamp","MS_2_HM","single set of methods",10,11,0.0309467494860629,0.735175856172298,2.12987013,"dpm/g",1.340101523,"dpm/g"
"396","Smith_and_Kirwan_2021","Moneystump_Swamp","MS_2_HM","single set of methods",11,12,0.0563672937067574,0.785637845402409,NA,NA,NA,NA
"397","Smith_and_Kirwan_2021","Moneystump_Swamp","MS_2_HM","single set of methods",12,13,0.0652092221313468,0.735902845088089,2.79220779,"dpm/g",1.92893401,"dpm/g"
"398","Smith_and_Kirwan_2021","Moneystump_Swamp","MS_2_HM","single set of methods",13,14,0.0499568955989301,0.648758910933608,NA,NA,NA,NA
"399","Smith_and_Kirwan_2021","Moneystump_Swamp","MS_2_HM","single set of methods",14,15,0.047525365282168,0.582844469881242,2.97402597,"dpm/g",1.868020305,"dpm/g"
"400","Smith_and_Kirwan_2021","Moneystump_Swamp","MS_2_HM","single set of methods",15,16,0.0782510665576162,0.367580978635424,1.84415584,"dpm/g",1.218274112,"dpm/g"
"401","Smith_and_Kirwan_2021","Moneystump_Swamp","MS_4_TZ","single set of methods",0,1,0.0311677976966776,NA,NA,NA,NA,NA
"402","Smith_and_Kirwan_2021","Moneystump_Swamp","MS_4_TZ","single set of methods",1,2,0.0683038970799531,NA,NA,NA,NA,NA
"403","Smith_and_Kirwan_2021","Moneystump_Swamp","MS_4_TZ","single set of methods",2,3,0.0413360153849555,NA,NA,NA,NA,NA
"404","Smith_and_Kirwan_2021","Moneystump_Swamp","MS_4_TZ","single set of methods",3,4,0.0479674617033975,NA,NA,NA,NA,NA
"405","Smith_and_Kirwan_2021","Moneystump_Swamp","MS_4_TZ","single set of methods",4,5,0.0764826808726983,NA,NA,NA,NA,NA
"406","Smith_and_Kirwan_2021","Moneystump_Swamp","MS_4_TZ","single set of methods",5,6,0.0510621366520038,NA,NA,NA,NA,NA
"407","Smith_and_Kirwan_2021","Moneystump_Swamp","MS_4_TZ","single set of methods",6,7,0.0386834368575786,NA,NA,NA,NA,NA
"408","Smith_and_Kirwan_2021","Moneystump_Swamp","MS_4_TZ","single set of methods",7,8,0.0552620526536838,NA,NA,NA,NA,NA
"409","Smith_and_Kirwan_2021","Moneystump_Swamp","MS_4_TZ","single set of methods",8,9,0.0762616326620836,NA,NA,NA,NA,NA
"410","Smith_and_Kirwan_2021","Moneystump_Swamp","MS_4_TZ","single set of methods",9,10,0.0554831008642985,NA,NA,NA,NA,NA
"411","Smith_and_Kirwan_2021","Moneystump_Swamp","MS_4_TZ","single set of methods",10,11,0.223037644510268,NA,NA,NA,NA,NA
"412","Smith_and_Kirwan_2021","Moneystump_Swamp","MS_4_TZ","single set of methods",11,12,0.548641658745773,NA,NA,NA,NA,NA
"413","Smith_and_Kirwan_2021","Moneystump_Swamp","MS_4_TZ","single set of methods",12,13,0.57185172086032,NA,NA,NA,NA,NA
