core_id.x,core_id.y
Lewis_et_al_2007_1,Devereux_et_al_2011_1
Devereux_et_al_2011_1,Devereux_et_al_2011_1
Lewis_et_al_2007_1,Devereux_et_al_2011_1
Devereux_et_al_2011_1,Devereux_et_al_2011_1
Lewis_et_al_2007_1,Devereux_et_al_2011_1
Devereux_et_al_2011_1,Devereux_et_al_2011_1
Lewis_et_al_2007_1,Devereux_et_al_2011_1
Devereux_et_al_2011_1,Devereux_et_al_2011_1
Lewis_et_al_2007_1,Devereux_et_al_2011_1
Devereux_et_al_2011_1,Devereux_et_al_2011_1
Lewis_et_al_2007_1,Devereux_et_al_2011_1
Devereux_et_al_2011_1,Devereux_et_al_2011_1
Lewis_et_al_2007_1,Devereux_et_al_2011_1
Povidisa_and_Delefosse_unpublished_1,Povidisa_and_Delefosse_unpublished_1
Povidisa_and_Delefosse_unpublished_10,Povidisa_and_Delefosse_unpublished_1
Povidisa_and_Delefosse_unpublished_11,Povidisa_and_Delefosse_unpublished_1
Povidisa_and_Delefosse_unpublished_12,Povidisa_and_Delefosse_unpublished_1
Povidisa_and_Delefosse_unpublished_13,Povidisa_and_Delefosse_unpublished_1
Povidisa_and_Delefosse_unpublished_2,Povidisa_and_Delefosse_unpublished_1
Povidisa_and_Delefosse_unpublished_3,Povidisa_and_Delefosse_unpublished_1
Povidisa_and_Delefosse_unpublished_4,Povidisa_and_Delefosse_unpublished_1
Povidisa_and_Delefosse_unpublished_5,Povidisa_and_Delefosse_unpublished_1
Povidisa_and_Delefosse_unpublished_6,Povidisa_and_Delefosse_unpublished_1
Povidisa_and_Delefosse_unpublished_7,Povidisa_and_Delefosse_unpublished_1
Povidisa_and_Delefosse_unpublished_8,Povidisa_and_Delefosse_unpublished_1
Povidisa_and_Delefosse_unpublished_9,Povidisa_and_Delefosse_unpublished_1
Kamp-Nielsen_et_al_2002_1,Povidisa_and_Delefosse_unpublished_1
Kamp-Nielsen_et_al_2002_2,Povidisa_and_Delefosse_unpublished_1
Kamp-Nielsen_et_al_2002_3,Povidisa_and_Delefosse_unpublished_1
Kamp-Nielsen_et_al_2002_1,Povidisa_and_Delefosse_unpublished_1
Kamp-Nielsen_et_al_2002_2,Povidisa_and_Delefosse_unpublished_1
Kamp-Nielsen_et_al_2002_3,Povidisa_and_Delefosse_unpublished_1
Kamp-Nielsen_et_al_2002_1,Povidisa_and_Delefosse_unpublished_1
Kamp-Nielsen_et_al_2002_2,Povidisa_and_Delefosse_unpublished_1
Kamp-Nielsen_et_al_2002_3,Povidisa_and_Delefosse_unpublished_1
Kamp-Nielsen_et_al_2002_1,Povidisa_and_Delefosse_unpublished_1
Kamp-Nielsen_et_al_2002_2,Povidisa_and_Delefosse_unpublished_1
Kamp-Nielsen_et_al_2002_3,Povidisa_and_Delefosse_unpublished_1
Kamp-Nielsen_et_al_2002_1,Povidisa_and_Delefosse_unpublished_1
Kamp-Nielsen_et_al_2002_2,Povidisa_and_Delefosse_unpublished_1
Kamp-Nielsen_et_al_2002_3,Povidisa_and_Delefosse_unpublished_1
Povidisa_and_Delefosse_unpublished_1,Povidisa_and_Delefosse_unpublished_2
Povidisa_and_Delefosse_unpublished_10,Povidisa_and_Delefosse_unpublished_2
Povidisa_and_Delefosse_unpublished_11,Povidisa_and_Delefosse_unpublished_2
Povidisa_and_Delefosse_unpublished_12,Povidisa_and_Delefosse_unpublished_2
Povidisa_and_Delefosse_unpublished_13,Povidisa_and_Delefosse_unpublished_2
Povidisa_and_Delefosse_unpublished_2,Povidisa_and_Delefosse_unpublished_2
Povidisa_and_Delefosse_unpublished_3,Povidisa_and_Delefosse_unpublished_2
Povidisa_and_Delefosse_unpublished_4,Povidisa_and_Delefosse_unpublished_2
Povidisa_and_Delefosse_unpublished_5,Povidisa_and_Delefosse_unpublished_2
Povidisa_and_Delefosse_unpublished_6,Povidisa_and_Delefosse_unpublished_2
Povidisa_and_Delefosse_unpublished_7,Povidisa_and_Delefosse_unpublished_2
Povidisa_and_Delefosse_unpublished_8,Povidisa_and_Delefosse_unpublished_2
Povidisa_and_Delefosse_unpublished_9,Povidisa_and_Delefosse_unpublished_2
Kamp-Nielsen_et_al_2002_1,Povidisa_and_Delefosse_unpublished_2
Kamp-Nielsen_et_al_2002_2,Povidisa_and_Delefosse_unpublished_2
Kamp-Nielsen_et_al_2002_3,Povidisa_and_Delefosse_unpublished_2
Kamp-Nielsen_et_al_2002_1,Povidisa_and_Delefosse_unpublished_2
Kamp-Nielsen_et_al_2002_2,Povidisa_and_Delefosse_unpublished_2
Kamp-Nielsen_et_al_2002_3,Povidisa_and_Delefosse_unpublished_2
Kamp-Nielsen_et_al_2002_1,Povidisa_and_Delefosse_unpublished_2
Kamp-Nielsen_et_al_2002_2,Povidisa_and_Delefosse_unpublished_2
Kamp-Nielsen_et_al_2002_3,Povidisa_and_Delefosse_unpublished_2
Kamp-Nielsen_et_al_2002_1,Povidisa_and_Delefosse_unpublished_2
Kamp-Nielsen_et_al_2002_2,Povidisa_and_Delefosse_unpublished_2
Kamp-Nielsen_et_al_2002_3,Povidisa_and_Delefosse_unpublished_2
Kamp-Nielsen_et_al_2002_1,Povidisa_and_Delefosse_unpublished_2
Kamp-Nielsen_et_al_2002_2,Povidisa_and_Delefosse_unpublished_2
Kamp-Nielsen_et_al_2002_3,Povidisa_and_Delefosse_unpublished_2
Povidisa_and_Delefosse_unpublished_1,Povidisa_and_Delefosse_unpublished_3
Povidisa_and_Delefosse_unpublished_10,Povidisa_and_Delefosse_unpublished_3
Povidisa_and_Delefosse_unpublished_11,Povidisa_and_Delefosse_unpublished_3
Povidisa_and_Delefosse_unpublished_12,Povidisa_and_Delefosse_unpublished_3
Povidisa_and_Delefosse_unpublished_13,Povidisa_and_Delefosse_unpublished_3
Povidisa_and_Delefosse_unpublished_2,Povidisa_and_Delefosse_unpublished_3
Povidisa_and_Delefosse_unpublished_3,Povidisa_and_Delefosse_unpublished_3
Povidisa_and_Delefosse_unpublished_4,Povidisa_and_Delefosse_unpublished_3
Povidisa_and_Delefosse_unpublished_5,Povidisa_and_Delefosse_unpublished_3
Povidisa_and_Delefosse_unpublished_6,Povidisa_and_Delefosse_unpublished_3
Povidisa_and_Delefosse_unpublished_7,Povidisa_and_Delefosse_unpublished_3
Povidisa_and_Delefosse_unpublished_8,Povidisa_and_Delefosse_unpublished_3
Povidisa_and_Delefosse_unpublished_9,Povidisa_and_Delefosse_unpublished_3
Kamp-Nielsen_et_al_2002_1,Povidisa_and_Delefosse_unpublished_3
Kamp-Nielsen_et_al_2002_2,Povidisa_and_Delefosse_unpublished_3
Kamp-Nielsen_et_al_2002_3,Povidisa_and_Delefosse_unpublished_3
Kamp-Nielsen_et_al_2002_1,Povidisa_and_Delefosse_unpublished_3
Kamp-Nielsen_et_al_2002_2,Povidisa_and_Delefosse_unpublished_3
Kamp-Nielsen_et_al_2002_3,Povidisa_and_Delefosse_unpublished_3
Kamp-Nielsen_et_al_2002_1,Povidisa_and_Delefosse_unpublished_3
Kamp-Nielsen_et_al_2002_2,Povidisa_and_Delefosse_unpublished_3
Kamp-Nielsen_et_al_2002_3,Povidisa_and_Delefosse_unpublished_3
Kamp-Nielsen_et_al_2002_1,Povidisa_and_Delefosse_unpublished_3
Kamp-Nielsen_et_al_2002_2,Povidisa_and_Delefosse_unpublished_3
Kamp-Nielsen_et_al_2002_3,Povidisa_and_Delefosse_unpublished_3
Povidisa_and_Delefosse_unpublished_1,Povidisa_and_Delefosse_unpublished_4
Povidisa_and_Delefosse_unpublished_10,Povidisa_and_Delefosse_unpublished_4
Povidisa_and_Delefosse_unpublished_11,Povidisa_and_Delefosse_unpublished_4
Povidisa_and_Delefosse_unpublished_12,Povidisa_and_Delefosse_unpublished_4
Povidisa_and_Delefosse_unpublished_13,Povidisa_and_Delefosse_unpublished_4
Povidisa_and_Delefosse_unpublished_2,Povidisa_and_Delefosse_unpublished_4
Povidisa_and_Delefosse_unpublished_3,Povidisa_and_Delefosse_unpublished_4
Povidisa_and_Delefosse_unpublished_4,Povidisa_and_Delefosse_unpublished_4
Povidisa_and_Delefosse_unpublished_5,Povidisa_and_Delefosse_unpublished_4
Povidisa_and_Delefosse_unpublished_6,Povidisa_and_Delefosse_unpublished_4
Povidisa_and_Delefosse_unpublished_7,Povidisa_and_Delefosse_unpublished_4
Povidisa_and_Delefosse_unpublished_8,Povidisa_and_Delefosse_unpublished_4
Povidisa_and_Delefosse_unpublished_9,Povidisa_and_Delefosse_unpublished_4
Kamp-Nielsen_et_al_2002_1,Povidisa_and_Delefosse_unpublished_4
Kamp-Nielsen_et_al_2002_2,Povidisa_and_Delefosse_unpublished_4
Kamp-Nielsen_et_al_2002_3,Povidisa_and_Delefosse_unpublished_4
Kamp-Nielsen_et_al_2002_1,Povidisa_and_Delefosse_unpublished_4
Kamp-Nielsen_et_al_2002_2,Povidisa_and_Delefosse_unpublished_4
Kamp-Nielsen_et_al_2002_3,Povidisa_and_Delefosse_unpublished_4
Kamp-Nielsen_et_al_2002_1,Povidisa_and_Delefosse_unpublished_4
Kamp-Nielsen_et_al_2002_2,Povidisa_and_Delefosse_unpublished_4
Kamp-Nielsen_et_al_2002_3,Povidisa_and_Delefosse_unpublished_4
Kamp-Nielsen_et_al_2002_1,Povidisa_and_Delefosse_unpublished_4
Kamp-Nielsen_et_al_2002_2,Povidisa_and_Delefosse_unpublished_4
Kamp-Nielsen_et_al_2002_3,Povidisa_and_Delefosse_unpublished_4
Kamp-Nielsen_et_al_2002_1,Povidisa_and_Delefosse_unpublished_4
Kamp-Nielsen_et_al_2002_2,Povidisa_and_Delefosse_unpublished_4
Kamp-Nielsen_et_al_2002_3,Povidisa_and_Delefosse_unpublished_4
Povidisa_and_Delefosse_unpublished_1,Povidisa_and_Delefosse_unpublished_5
Povidisa_and_Delefosse_unpublished_10,Povidisa_and_Delefosse_unpublished_5
Povidisa_and_Delefosse_unpublished_11,Povidisa_and_Delefosse_unpublished_5
Povidisa_and_Delefosse_unpublished_12,Povidisa_and_Delefosse_unpublished_5
Povidisa_and_Delefosse_unpublished_13,Povidisa_and_Delefosse_unpublished_5
Povidisa_and_Delefosse_unpublished_2,Povidisa_and_Delefosse_unpublished_5
Povidisa_and_Delefosse_unpublished_3,Povidisa_and_Delefosse_unpublished_5
Povidisa_and_Delefosse_unpublished_4,Povidisa_and_Delefosse_unpublished_5
Povidisa_and_Delefosse_unpublished_5,Povidisa_and_Delefosse_unpublished_5
Povidisa_and_Delefosse_unpublished_6,Povidisa_and_Delefosse_unpublished_5
Povidisa_and_Delefosse_unpublished_7,Povidisa_and_Delefosse_unpublished_5
Povidisa_and_Delefosse_unpublished_8,Povidisa_and_Delefosse_unpublished_5
Povidisa_and_Delefosse_unpublished_9,Povidisa_and_Delefosse_unpublished_5
Kamp-Nielsen_et_al_2002_1,Povidisa_and_Delefosse_unpublished_5
Kamp-Nielsen_et_al_2002_2,Povidisa_and_Delefosse_unpublished_5
Kamp-Nielsen_et_al_2002_3,Povidisa_and_Delefosse_unpublished_5
Kamp-Nielsen_et_al_2002_1,Povidisa_and_Delefosse_unpublished_5
Kamp-Nielsen_et_al_2002_2,Povidisa_and_Delefosse_unpublished_5
Kamp-Nielsen_et_al_2002_3,Povidisa_and_Delefosse_unpublished_5
Kamp-Nielsen_et_al_2002_1,Povidisa_and_Delefosse_unpublished_5
Kamp-Nielsen_et_al_2002_2,Povidisa_and_Delefosse_unpublished_5
Kamp-Nielsen_et_al_2002_3,Povidisa_and_Delefosse_unpublished_5
Kamp-Nielsen_et_al_2002_1,Povidisa_and_Delefosse_unpublished_5
Kamp-Nielsen_et_al_2002_2,Povidisa_and_Delefosse_unpublished_5
Kamp-Nielsen_et_al_2002_3,Povidisa_and_Delefosse_unpublished_5
Kamp-Nielsen_et_al_2002_1,Povidisa_and_Delefosse_unpublished_5
Kamp-Nielsen_et_al_2002_2,Povidisa_and_Delefosse_unpublished_5
Kamp-Nielsen_et_al_2002_3,Povidisa_and_Delefosse_unpublished_5
Povidisa_and_Delefosse_unpublished_1,Povidisa_and_Delefosse_unpublished_6
Povidisa_and_Delefosse_unpublished_10,Povidisa_and_Delefosse_unpublished_6
Povidisa_and_Delefosse_unpublished_11,Povidisa_and_Delefosse_unpublished_6
Povidisa_and_Delefosse_unpublished_12,Povidisa_and_Delefosse_unpublished_6
Povidisa_and_Delefosse_unpublished_13,Povidisa_and_Delefosse_unpublished_6
Povidisa_and_Delefosse_unpublished_2,Povidisa_and_Delefosse_unpublished_6
Povidisa_and_Delefosse_unpublished_3,Povidisa_and_Delefosse_unpublished_6
Povidisa_and_Delefosse_unpublished_4,Povidisa_and_Delefosse_unpublished_6
Povidisa_and_Delefosse_unpublished_5,Povidisa_and_Delefosse_unpublished_6
Povidisa_and_Delefosse_unpublished_6,Povidisa_and_Delefosse_unpublished_6
Povidisa_and_Delefosse_unpublished_7,Povidisa_and_Delefosse_unpublished_6
Povidisa_and_Delefosse_unpublished_8,Povidisa_and_Delefosse_unpublished_6
Povidisa_and_Delefosse_unpublished_9,Povidisa_and_Delefosse_unpublished_6
Kamp-Nielsen_et_al_2002_1,Povidisa_and_Delefosse_unpublished_6
Kamp-Nielsen_et_al_2002_2,Povidisa_and_Delefosse_unpublished_6
Kamp-Nielsen_et_al_2002_3,Povidisa_and_Delefosse_unpublished_6
Kamp-Nielsen_et_al_2002_1,Povidisa_and_Delefosse_unpublished_6
Kamp-Nielsen_et_al_2002_2,Povidisa_and_Delefosse_unpublished_6
Kamp-Nielsen_et_al_2002_3,Povidisa_and_Delefosse_unpublished_6
Kamp-Nielsen_et_al_2002_1,Povidisa_and_Delefosse_unpublished_6
Kamp-Nielsen_et_al_2002_2,Povidisa_and_Delefosse_unpublished_6
Kamp-Nielsen_et_al_2002_3,Povidisa_and_Delefosse_unpublished_6
Kamp-Nielsen_et_al_2002_1,Povidisa_and_Delefosse_unpublished_6
Kamp-Nielsen_et_al_2002_2,Povidisa_and_Delefosse_unpublished_6
Kamp-Nielsen_et_al_2002_3,Povidisa_and_Delefosse_unpublished_6
Kamp-Nielsen_et_al_2002_1,Povidisa_and_Delefosse_unpublished_6
Kamp-Nielsen_et_al_2002_2,Povidisa_and_Delefosse_unpublished_6
Kamp-Nielsen_et_al_2002_3,Povidisa_and_Delefosse_unpublished_6
Povidisa_and_Delefosse_unpublished_1,Povidisa_and_Delefosse_unpublished_7
Povidisa_and_Delefosse_unpublished_10,Povidisa_and_Delefosse_unpublished_7
Povidisa_and_Delefosse_unpublished_11,Povidisa_and_Delefosse_unpublished_7
Povidisa_and_Delefosse_unpublished_12,Povidisa_and_Delefosse_unpublished_7
Povidisa_and_Delefosse_unpublished_13,Povidisa_and_Delefosse_unpublished_7
Povidisa_and_Delefosse_unpublished_2,Povidisa_and_Delefosse_unpublished_7
Povidisa_and_Delefosse_unpublished_3,Povidisa_and_Delefosse_unpublished_7
Povidisa_and_Delefosse_unpublished_4,Povidisa_and_Delefosse_unpublished_7
Povidisa_and_Delefosse_unpublished_5,Povidisa_and_Delefosse_unpublished_7
Povidisa_and_Delefosse_unpublished_6,Povidisa_and_Delefosse_unpublished_7
Povidisa_and_Delefosse_unpublished_7,Povidisa_and_Delefosse_unpublished_7
Povidisa_and_Delefosse_unpublished_8,Povidisa_and_Delefosse_unpublished_7
Povidisa_and_Delefosse_unpublished_9,Povidisa_and_Delefosse_unpublished_7
Kamp-Nielsen_et_al_2002_1,Povidisa_and_Delefosse_unpublished_7
Kamp-Nielsen_et_al_2002_2,Povidisa_and_Delefosse_unpublished_7
Kamp-Nielsen_et_al_2002_3,Povidisa_and_Delefosse_unpublished_7
Kamp-Nielsen_et_al_2002_1,Povidisa_and_Delefosse_unpublished_7
Kamp-Nielsen_et_al_2002_2,Povidisa_and_Delefosse_unpublished_7
Kamp-Nielsen_et_al_2002_3,Povidisa_and_Delefosse_unpublished_7
Kamp-Nielsen_et_al_2002_1,Povidisa_and_Delefosse_unpublished_7
Kamp-Nielsen_et_al_2002_2,Povidisa_and_Delefosse_unpublished_7
Kamp-Nielsen_et_al_2002_3,Povidisa_and_Delefosse_unpublished_7
Kamp-Nielsen_et_al_2002_1,Povidisa_and_Delefosse_unpublished_7
Kamp-Nielsen_et_al_2002_2,Povidisa_and_Delefosse_unpublished_7
Kamp-Nielsen_et_al_2002_3,Povidisa_and_Delefosse_unpublished_7
Kamp-Nielsen_et_al_2002_1,Povidisa_and_Delefosse_unpublished_7
Kamp-Nielsen_et_al_2002_2,Povidisa_and_Delefosse_unpublished_7
Kamp-Nielsen_et_al_2002_3,Povidisa_and_Delefosse_unpublished_7
Povidisa_and_Delefosse_unpublished_1,Povidisa_and_Delefosse_unpublished_8
Povidisa_and_Delefosse_unpublished_10,Povidisa_and_Delefosse_unpublished_8
Povidisa_and_Delefosse_unpublished_11,Povidisa_and_Delefosse_unpublished_8
Povidisa_and_Delefosse_unpublished_12,Povidisa_and_Delefosse_unpublished_8
Povidisa_and_Delefosse_unpublished_13,Povidisa_and_Delefosse_unpublished_8
Povidisa_and_Delefosse_unpublished_2,Povidisa_and_Delefosse_unpublished_8
Povidisa_and_Delefosse_unpublished_3,Povidisa_and_Delefosse_unpublished_8
Povidisa_and_Delefosse_unpublished_4,Povidisa_and_Delefosse_unpublished_8
Povidisa_and_Delefosse_unpublished_5,Povidisa_and_Delefosse_unpublished_8
Povidisa_and_Delefosse_unpublished_6,Povidisa_and_Delefosse_unpublished_8
Povidisa_and_Delefosse_unpublished_7,Povidisa_and_Delefosse_unpublished_8
Povidisa_and_Delefosse_unpublished_8,Povidisa_and_Delefosse_unpublished_8
Povidisa_and_Delefosse_unpublished_9,Povidisa_and_Delefosse_unpublished_8
Kamp-Nielsen_et_al_2002_1,Povidisa_and_Delefosse_unpublished_8
Kamp-Nielsen_et_al_2002_2,Povidisa_and_Delefosse_unpublished_8
Kamp-Nielsen_et_al_2002_3,Povidisa_and_Delefosse_unpublished_8
Kamp-Nielsen_et_al_2002_1,Povidisa_and_Delefosse_unpublished_8
Kamp-Nielsen_et_al_2002_2,Povidisa_and_Delefosse_unpublished_8
Kamp-Nielsen_et_al_2002_3,Povidisa_and_Delefosse_unpublished_8
Kamp-Nielsen_et_al_2002_1,Povidisa_and_Delefosse_unpublished_8
Kamp-Nielsen_et_al_2002_2,Povidisa_and_Delefosse_unpublished_8
Kamp-Nielsen_et_al_2002_3,Povidisa_and_Delefosse_unpublished_8
Kamp-Nielsen_et_al_2002_1,Povidisa_and_Delefosse_unpublished_8
Kamp-Nielsen_et_al_2002_2,Povidisa_and_Delefosse_unpublished_8
Kamp-Nielsen_et_al_2002_3,Povidisa_and_Delefosse_unpublished_8
Povidisa_and_Delefosse_unpublished_1,Povidisa_and_Delefosse_unpublished_9
Povidisa_and_Delefosse_unpublished_10,Povidisa_and_Delefosse_unpublished_9
Povidisa_and_Delefosse_unpublished_11,Povidisa_and_Delefosse_unpublished_9
Povidisa_and_Delefosse_unpublished_12,Povidisa_and_Delefosse_unpublished_9
Povidisa_and_Delefosse_unpublished_13,Povidisa_and_Delefosse_unpublished_9
Povidisa_and_Delefosse_unpublished_2,Povidisa_and_Delefosse_unpublished_9
Povidisa_and_Delefosse_unpublished_3,Povidisa_and_Delefosse_unpublished_9
Povidisa_and_Delefosse_unpublished_4,Povidisa_and_Delefosse_unpublished_9
Povidisa_and_Delefosse_unpublished_5,Povidisa_and_Delefosse_unpublished_9
Povidisa_and_Delefosse_unpublished_6,Povidisa_and_Delefosse_unpublished_9
Povidisa_and_Delefosse_unpublished_7,Povidisa_and_Delefosse_unpublished_9
Povidisa_and_Delefosse_unpublished_8,Povidisa_and_Delefosse_unpublished_9
Povidisa_and_Delefosse_unpublished_9,Povidisa_and_Delefosse_unpublished_9
Kamp-Nielsen_et_al_2002_1,Povidisa_and_Delefosse_unpublished_9
Kamp-Nielsen_et_al_2002_2,Povidisa_and_Delefosse_unpublished_9
Kamp-Nielsen_et_al_2002_3,Povidisa_and_Delefosse_unpublished_9
Kamp-Nielsen_et_al_2002_1,Povidisa_and_Delefosse_unpublished_9
Kamp-Nielsen_et_al_2002_2,Povidisa_and_Delefosse_unpublished_9
Kamp-Nielsen_et_al_2002_3,Povidisa_and_Delefosse_unpublished_9
Kamp-Nielsen_et_al_2002_1,Povidisa_and_Delefosse_unpublished_9
Kamp-Nielsen_et_al_2002_2,Povidisa_and_Delefosse_unpublished_9
Kamp-Nielsen_et_al_2002_3,Povidisa_and_Delefosse_unpublished_9
Kamp-Nielsen_et_al_2002_1,Povidisa_and_Delefosse_unpublished_9
Kamp-Nielsen_et_al_2002_2,Povidisa_and_Delefosse_unpublished_9
Kamp-Nielsen_et_al_2002_3,Povidisa_and_Delefosse_unpublished_9
Kamp-Nielsen_et_al_2002_1,Povidisa_and_Delefosse_unpublished_9
Kamp-Nielsen_et_al_2002_2,Povidisa_and_Delefosse_unpublished_9
Kamp-Nielsen_et_al_2002_3,Povidisa_and_Delefosse_unpublished_9
Povidisa_and_Delefosse_unpublished_1,Povidisa_and_Delefosse_unpublished_10
Povidisa_and_Delefosse_unpublished_10,Povidisa_and_Delefosse_unpublished_10
Povidisa_and_Delefosse_unpublished_11,Povidisa_and_Delefosse_unpublished_10
Povidisa_and_Delefosse_unpublished_12,Povidisa_and_Delefosse_unpublished_10
Povidisa_and_Delefosse_unpublished_13,Povidisa_and_Delefosse_unpublished_10
Povidisa_and_Delefosse_unpublished_2,Povidisa_and_Delefosse_unpublished_10
Povidisa_and_Delefosse_unpublished_3,Povidisa_and_Delefosse_unpublished_10
Povidisa_and_Delefosse_unpublished_4,Povidisa_and_Delefosse_unpublished_10
Povidisa_and_Delefosse_unpublished_5,Povidisa_and_Delefosse_unpublished_10
Povidisa_and_Delefosse_unpublished_6,Povidisa_and_Delefosse_unpublished_10
Povidisa_and_Delefosse_unpublished_7,Povidisa_and_Delefosse_unpublished_10
Povidisa_and_Delefosse_unpublished_8,Povidisa_and_Delefosse_unpublished_10
Povidisa_and_Delefosse_unpublished_9,Povidisa_and_Delefosse_unpublished_10
Kamp-Nielsen_et_al_2002_1,Povidisa_and_Delefosse_unpublished_10
Kamp-Nielsen_et_al_2002_2,Povidisa_and_Delefosse_unpublished_10
Kamp-Nielsen_et_al_2002_3,Povidisa_and_Delefosse_unpublished_10
Kamp-Nielsen_et_al_2002_1,Povidisa_and_Delefosse_unpublished_10
Kamp-Nielsen_et_al_2002_2,Povidisa_and_Delefosse_unpublished_10
Kamp-Nielsen_et_al_2002_3,Povidisa_and_Delefosse_unpublished_10
Kamp-Nielsen_et_al_2002_1,Povidisa_and_Delefosse_unpublished_10
Kamp-Nielsen_et_al_2002_2,Povidisa_and_Delefosse_unpublished_10
Kamp-Nielsen_et_al_2002_3,Povidisa_and_Delefosse_unpublished_10
Kamp-Nielsen_et_al_2002_1,Povidisa_and_Delefosse_unpublished_10
Kamp-Nielsen_et_al_2002_2,Povidisa_and_Delefosse_unpublished_10
Kamp-Nielsen_et_al_2002_3,Povidisa_and_Delefosse_unpublished_10
Kamp-Nielsen_et_al_2002_1,Povidisa_and_Delefosse_unpublished_10
Kamp-Nielsen_et_al_2002_2,Povidisa_and_Delefosse_unpublished_10
Kamp-Nielsen_et_al_2002_3,Povidisa_and_Delefosse_unpublished_10
Povidisa_and_Delefosse_unpublished_1,Povidisa_and_Delefosse_unpublished_11
Povidisa_and_Delefosse_unpublished_10,Povidisa_and_Delefosse_unpublished_11
Povidisa_and_Delefosse_unpublished_11,Povidisa_and_Delefosse_unpublished_11
Povidisa_and_Delefosse_unpublished_12,Povidisa_and_Delefosse_unpublished_11
Povidisa_and_Delefosse_unpublished_13,Povidisa_and_Delefosse_unpublished_11
Povidisa_and_Delefosse_unpublished_2,Povidisa_and_Delefosse_unpublished_11
Povidisa_and_Delefosse_unpublished_3,Povidisa_and_Delefosse_unpublished_11
Povidisa_and_Delefosse_unpublished_4,Povidisa_and_Delefosse_unpublished_11
Povidisa_and_Delefosse_unpublished_5,Povidisa_and_Delefosse_unpublished_11
Povidisa_and_Delefosse_unpublished_6,Povidisa_and_Delefosse_unpublished_11
Povidisa_and_Delefosse_unpublished_7,Povidisa_and_Delefosse_unpublished_11
Povidisa_and_Delefosse_unpublished_8,Povidisa_and_Delefosse_unpublished_11
Povidisa_and_Delefosse_unpublished_9,Povidisa_and_Delefosse_unpublished_11
Kamp-Nielsen_et_al_2002_1,Povidisa_and_Delefosse_unpublished_11
Kamp-Nielsen_et_al_2002_2,Povidisa_and_Delefosse_unpublished_11
Kamp-Nielsen_et_al_2002_3,Povidisa_and_Delefosse_unpublished_11
Kamp-Nielsen_et_al_2002_1,Povidisa_and_Delefosse_unpublished_11
Kamp-Nielsen_et_al_2002_2,Povidisa_and_Delefosse_unpublished_11
Kamp-Nielsen_et_al_2002_3,Povidisa_and_Delefosse_unpublished_11
Kamp-Nielsen_et_al_2002_1,Povidisa_and_Delefosse_unpublished_11
Kamp-Nielsen_et_al_2002_2,Povidisa_and_Delefosse_unpublished_11
Kamp-Nielsen_et_al_2002_3,Povidisa_and_Delefosse_unpublished_11
Kamp-Nielsen_et_al_2002_1,Povidisa_and_Delefosse_unpublished_11
Kamp-Nielsen_et_al_2002_2,Povidisa_and_Delefosse_unpublished_11
Kamp-Nielsen_et_al_2002_3,Povidisa_and_Delefosse_unpublished_11
Kamp-Nielsen_et_al_2002_1,Povidisa_and_Delefosse_unpublished_11
Kamp-Nielsen_et_al_2002_2,Povidisa_and_Delefosse_unpublished_11
Kamp-Nielsen_et_al_2002_3,Povidisa_and_Delefosse_unpublished_11
Povidisa_and_Delefosse_unpublished_1,Povidisa_and_Delefosse_unpublished_12
Povidisa_and_Delefosse_unpublished_10,Povidisa_and_Delefosse_unpublished_12
Povidisa_and_Delefosse_unpublished_11,Povidisa_and_Delefosse_unpublished_12
Povidisa_and_Delefosse_unpublished_12,Povidisa_and_Delefosse_unpublished_12
Povidisa_and_Delefosse_unpublished_13,Povidisa_and_Delefosse_unpublished_12
Povidisa_and_Delefosse_unpublished_2,Povidisa_and_Delefosse_unpublished_12
Povidisa_and_Delefosse_unpublished_3,Povidisa_and_Delefosse_unpublished_12
Povidisa_and_Delefosse_unpublished_4,Povidisa_and_Delefosse_unpublished_12
Povidisa_and_Delefosse_unpublished_5,Povidisa_and_Delefosse_unpublished_12
Povidisa_and_Delefosse_unpublished_6,Povidisa_and_Delefosse_unpublished_12
Povidisa_and_Delefosse_unpublished_7,Povidisa_and_Delefosse_unpublished_12
Povidisa_and_Delefosse_unpublished_8,Povidisa_and_Delefosse_unpublished_12
Povidisa_and_Delefosse_unpublished_9,Povidisa_and_Delefosse_unpublished_12
Kamp-Nielsen_et_al_2002_1,Povidisa_and_Delefosse_unpublished_12
Kamp-Nielsen_et_al_2002_2,Povidisa_and_Delefosse_unpublished_12
Kamp-Nielsen_et_al_2002_3,Povidisa_and_Delefosse_unpublished_12
Kamp-Nielsen_et_al_2002_1,Povidisa_and_Delefosse_unpublished_12
Kamp-Nielsen_et_al_2002_2,Povidisa_and_Delefosse_unpublished_12
Kamp-Nielsen_et_al_2002_3,Povidisa_and_Delefosse_unpublished_12
Kamp-Nielsen_et_al_2002_1,Povidisa_and_Delefosse_unpublished_12
Kamp-Nielsen_et_al_2002_2,Povidisa_and_Delefosse_unpublished_12
Kamp-Nielsen_et_al_2002_3,Povidisa_and_Delefosse_unpublished_12
Kamp-Nielsen_et_al_2002_1,Povidisa_and_Delefosse_unpublished_12
Kamp-Nielsen_et_al_2002_2,Povidisa_and_Delefosse_unpublished_12
Kamp-Nielsen_et_al_2002_3,Povidisa_and_Delefosse_unpublished_12
Povidisa_and_Delefosse_unpublished_1,Povidisa_and_Delefosse_unpublished_13
